Koordinatensystem : Lambert konform konisch
Rechtswert        : 3823500 Meter
Hochwert          : 2818500 Meter
Hoehenlage        : 73 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3823500 2818500  4  3 23   5.2 1003 252  3.1 1  3.9  69    0    0 228 -332  2
3823500 2818500  4  3 24   5.6 1004 202  2.5 2  4.2  71    0    0 217 -332  2
3823500 2818500  4  4  1   6.4  991 151  2.1 2  4.4  71    0    0 276 -356  2
3823500 2818500  4  4  2   7.0  990 110  1.9 3  4.7  72    0    0 277 -356  2
3823500 2818500  4  4  3   7.4  989  85  1.7 4  4.8  72    0    0 279 -356  2
3823500 2818500  4  4  4   7.1  988  90  1.6 4  4.7  72    0    0 268 -356  2
3823500 2818500  4  4  5   7.0  988  98  1.4 4  4.7  72    0    0 263 -356  2
3823500 2818500  4  4  6   6.6  987 107  1.1 4  4.5  73    0    0 266 -355  2
3823500 2818500  4  4  7   6.5  987  95  1.0 5  4.5  72    1   33 271 -356  2
3823500 2818500  4  4  8   8.5  986  99  1.8 4  4.6  69   35  118 270 -361  2
3823500 2818500  4  4  9  10.5  986  70  3.3 4  4.7  62  121  193 264 -368  2
3823500 2818500  4  4 10  12.3  985  92  3.9 5  4.8  56  203  249 280 -374  2
3823500 2818500  4  4 11  14.1  985  92  3.4 5  5.1  53  284  285 299 -376  2
3823500 2818500  4  4 12  15.7  984 117  3.5 5  5.2  48  348  302 306 -375  2
3823500 2818500  4  4 13  17.0  984 124  3.8 5  5.2  43  360  308 311 -373  2
3823500 2818500  4  4 14  18.1  983 137  4.1 4  5.2  41  358  290 308 -369  2
3823500 2818500  4  4 15  18.2  983 142  2.9 4  5.2  39   96  310 299 -362  2
3823500 2818500  4  4 16  17.5  983 143  2.2 6  5.3  40    0  145 309 -355  2
3823500 2818500  4  4 17  17.0  982 197  2.5 7  5.1  40    1  115 328 -348  2
3823500 2818500  4  4 18  16.0  982 216  2.3 6  5.2  43   14   94 326 -343  2
3823500 2818500  4  4 19  15.2  982 150  1.2 7  5.6  50    6   29 326 -339  2
3823500 2818500  4  4 20  14.7  982 134  0.9 7  5.6  52    0    0 332 -337  2
3823500 2818500  4  4 21  13.9  981 126  0.6 7  5.7  54    0    0 331 -335  2
3823500 2818500  4  4 22  13.2  981 137  0.5 7  5.7  57    0    0 328 -334  2
3823500 2818500  4  4 23  12.8  980  90  0.2 7  5.7  60    0    0 326 -333  2
3823500 2818500  4  4 24  12.1  980 144  0.4 8  5.8  62    0    0 333 -332  2
3823500 2818500  4  5  1  13.4  980 212  1.6 8  6.0  63    0    0 342 -331  2
3823500 2818500  4  5  2  11.7  981 163  0.6 8  6.1  65    0    0 342 -330  2
3823500 2818500  4  5  3  11.8  981 192  1.3 8  6.2  70    0    0 341 -329  2
3823500 2818500  4  5  4  11.5  981 174  1.8 8  6.3  71    0    0 342 -328  2
3823500 2818500  4  5  5  11.5  980 156  1.6 7  6.3  73    0    0 337 -327  2
3823500 2818500  4  5  6  10.4  980 172  1.2 7  6.3  74    0    0 329 -326  2
3823500 2818500  4  5  7  10.4  980 196  1.5 7  6.2  76    0   17 329 -326  2
3823500 2818500  4  5  8  10.7  981 214  2.3 7  6.2  75    0   44 331 -325  2
3823500 2818500  4  5  9  11.0  981 206  2.5 8  6.1  74    0   74 338 -326  2
3823500 2818500  4  5 10  11.4  981 206  2.8 7  6.0  70    6  194 339 -327  2
3823500 2818500  4  5 11  12.7  982 221  4.0 5  6.1  67  144  308 322 -329  2
3823500 2818500  4  5 12  14.4  982 221  4.5 5  6.1  61  220  333 315 -331  2
3823500 2818500  4  5 13  14.7  982 221  3.4 4  5.8  55  130  354 313 -333  2
3823500 2818500  4  5 14  15.2  982 229  2.6 2  5.6  52  207  333 301 -335  2
3823500 2818500  4  5 15  16.1  983 233  2.2 2  5.7  50  252  278 297 -337  2
3823500 2818500  4  5 16  15.3  983 224  2.0 3  5.5  48   85  246 302 -336  2
3823500 2818500  4  5 17  13.3  982 274  2.6 7  5.5  53    0  107 320 -336  2
3823500 2818500  4  5 18  13.4  982 233  2.7 8  5.6  57    0   36 339 -334  2
3823500 2818500  4  5 19  11.5  983 187  0.6 7  5.7  62    0   14 335 -330  2
3823500 2818500  4  5 20  11.1  984 267  1.5 8  5.9  69    0    0 331 -326  2
3823500 2818500  4  5 21   9.8  985 296  2.0 8  6.0  74    0    0 334 -322  2
3823500 2818500  4  5 22   8.7  986 337  2.0 7  6.1  82    0    0 322 -322  2
3823500 2818500  4  5 23   7.8  987 339  2.3 7  6.0  85    0    0 313 -321  2
3823500 2818500  4  5 24   6.9  988   3  3.1 7  5.8  89    0    0 312 -319  2
3823500 2818500  4  6  1   6.2  989   4  5.1 8  5.6  90    0    0 318 -318  2
3823500 2818500  4  6  2   5.6  990   7  3.0 8  5.3  89    0    0 323 -314  2
3823500 2818500  4  6  3   5.1  991  13  5.2 8  4.9  87    0    0 323 -313  2
3823500 2818500  4  6  4   4.6  991 353  4.9 8  4.7  86    0    0 323 -313  2
3823500 2818500  4  6  5   4.3  992 340  4.8 8  4.5  85    0    0 320 -312  2
3823500 2818500  4  6  6   4.2  993  16  5.3 8  4.4  84    0    0 318 -312  2
3823500 2818500  4  6  7   4.1  995   5  4.7 8  4.2  81    0   12 315 -312  2
3823500 2818500  4  6  8   4.1  996  10  5.2 7  3.9  76    0   57 304 -313  2
3823500 2818500  4  6  9   4.1  997  14  5.4 7  3.6  70    1  118 293 -317  2
3823500 2818500  4  6 10   4.7  998   1  5.6 8  3.3  63    0  152 297 -323  2
3823500 2818500  4  6 11   5.2 1000   8  6.2 8  3.1  57    3  193 300 -332  2
3823500 2818500  4  6 12   5.5 1000 360  5.6 5  3.0  54  152  267 280 -346  2
3823500 2818500  4  6 13   6.1 1001   8  4.4 6  3.0  52   61  278 268 -359  2
3823500 2818500  4  6 14   6.0 1002   9  5.0 7  2.9  50   18  240 275 -364  2
3823500 2818500  4  6 15   5.6 1002 354  4.2 7  3.0  51    0  166 275 -362  2
3823500 2818500  4  6 16   5.7 1003   6  4.4 8  3.1  55    0   93 276 -358  2
3823500 2818500  4  6 17   5.1 1004 346  2.5 7  3.1  55    6  124 275 -350  2
3823500 2818500  4  6 18   5.0 1005 354  4.7 6  2.8  52   24   81 267 -343  2
3823500 2818500  4  6 19   4.7 1006  12  4.1 5  2.6  49   13   24 257 -336  2
3823500 2818500  4  6 20   3.2 1007   7  3.3 3  2.6  51    0    0 241 -328  2
3823500 2818500  4  6 21   2.6 1009   2  3.0 3  2.6  56    0    0 229 -322  2
3823500 2818500  4  6 22   2.1 1010   4  2.8 4  2.7  60    0    0 231 -320  2
3823500 2818500  4  6 23   1.5 1011 356  2.7 3  2.8  64    0    0 229 -320  2
3823500 2818500  4  6 24   0.6 1012  10  2.8 1  2.7  67    0    0 217 -320  2
3823500 2818500  4  7  1  -0.4 1012   3  2.5 1  2.6  69    0    0 206 -322  2
3823500 2818500  4  7  2  -1.8 1013 343  1.0 0  2.6  74    0    0 198 -323  2
3823500 2818500  4  7  3  -2.2 1014 329  1.0 0  2.6  78    0    0 191 -323  2
3823500 2818500  4  7  4  -3.5 1015 320  0.3 0  2.5  82    0    0 190 -324  2
3823500 2818500  4  7  5  -3.4 1015 330  0.1 1  2.5  85    0    0 196 -323  2
3823500 2818500  4  7  6  -2.8 1016 307  0.1 2  2.6  87    0    0 210 -322  2
3823500 2818500  4  7  7  -1.0 1017 327  0.1 3  2.9  88   12   36 226 -320  2
3823500 2818500  4  7  8   2.3 1018 356  0.5 2  3.3  83   80   95 235 -321  2
3823500 2818500  4  7  9   4.8 1019  48  0.7 2  3.6  73  217  122 239 -330  2
3823500 2818500  4  7 10   5.2 1019  30  2.0 2  3.4  64  312  153 242 -343  2
3823500 2818500  4  7 11   6.1 1020  40  2.9 3  3.2  57  225  253 249 -356  2
3823500 2818500  4  7 12   7.3 1021  17  3.1 2  3.2  53  401  211 253 -367  2
3823500 2818500  4  7 13   8.6 1021  27  2.0 2  3.3  50  550  137 254 -374  2
3823500 2818500  4  7 14   9.7 1021  14  2.4 2  3.4  48  560  113 259 -378  2
3823500 2818500  4  7 15  10.1 1021  17  3.2 2  3.4  46  481  113 263 -378  2
3823500 2818500  4  7 16  10.5 1021  18  4.0 2  3.5  45  269  164 264 -376  2
3823500 2818500  4  7 17  10.5 1021  23  3.9 3  3.6  46  208  111 272 -371  2
3823500 2818500  4  7 18   9.9 1021  12  2.6 4  3.7  48   84   80 283 -364  2
3823500 2818500  4  7 19   9.0 1021  18  2.2 5  3.8  52   22   28 292 -357  2
3823500 2818500  4  7 20   8.0 1022   6  1.1 4  3.9  56    0    0 289 -349  2
3823500 2818500  4  7 21   6.8 1022   3  0.8 3  3.9  61    0    0 277 -341  2
3823500 2818500  4  7 22   5.4 1023 358  1.4 1  3.9  67    0    0 258 -336  2
3823500 2818500  4  7 23   4.2 1024   9  1.5 1  3.9  73    0    0 245 -333  2
3823500 2818500  4  7 24   3.0 1024 346  1.5 0  3.8  78    0    0 235 -330  2
3823500 2818500  4  8  1   1.6 1024 317  0.1 1  3.7  84    0    0 231 -327  2
3823500 2818500  4  8  2   0.3 1025 302  0.3 1  3.6  89    0    0 231 -325  2
3823500 2818500  4  8  3  -0.5 1025 260  0.8 1  3.3  90    0    0 227 -323  2
3823500 2818500  4  8  4  -0.6 1025 261  0.7 2  3.3  91    0    0 231 -322  2
3823500 2818500  4  8  5   0.0 1025 296  1.3 3  3.4  93    0    0 242 -320  2
3823500 2818500  4  8  6   1.2 1025 313  1.1 5  3.6  93    0    0 260 -320  2
3823500 2818500  4  8  7   1.5 1025 305  1.1 5  3.9  95    9   36 274 -319  2
3823500 2818500  4  8  8   2.4 1025 311  0.7 5  4.2  97   19  105 276 -322  2
3823500 2818500  4  8  9   4.0 1025 325  1.8 6  4.6  97  121  163 286 -332  2
3823500 2818500  4  8 10   6.4 1025 317  1.6 4  4.9  90  337  135 286 -347  2
3823500 2818500  4  8 11   9.1 1025 331  2.3 2  4.5  69  522   95 271 -362  2
3823500 2818500  4  8 12  10.7 1025 327  3.7 2  3.8  50  617   77 265 -375  2
3823500 2818500  4  8 13  12.0 1024 345  4.7 1  3.5  42  660   64 264 -385  2
3823500 2818500  4  8 14  12.4 1023 341  4.4 1  3.5  40  640   58 262 -390  2
3823500 2818500  4  8 15  13.0 1023 353  4.4 1  3.5  38  569   56 265 -390  2
3823500 2818500  4  8 16  12.5 1023 355  4.3 1  3.3  37  363  107 264 -387  2
3823500 2818500  4  8 17  12.6 1022 344  3.1 1  3.2  36  284   71 263 -383  2
3823500 2818500  4  8 18  12.2 1022 334  3.4 1  3.2  37  164   54 262 -377  2
3823500 2818500  4  8 19  10.7 1022 353  3.3 1  3.3  40   39   29 258 -367  2
3823500 2818500  4  8 20   8.2 1021 347  2.5 2  3.5  48    0    2 256 -356  2
3823500 2818500  4  8 21   6.8 1022 328  1.9 1  3.6  56    0    0 249 -348  2
3823500 2818500  4  8 22   6.1 1022 344  2.1 0  3.5  60    0    0 236 -343  2
3823500 2818500  4  8 23   3.9 1022  24  0.7 0  3.4  64    0    0 225 -338  2
3823500 2818500  4  8 24   2.2 1022 256  1.3 1  3.3  72    0    0 224 -334  2
3823500 2818500  4  9  1   1.3 1022 253  1.0 2  3.3  78    0    0 229 -332  2
3823500 2818500  4  9  2   0.3 1021 267  1.7 1  3.3  82    0    0 226 -331  2
3823500 2818500  4  9  3  -0.1 1021 140  0.4 0  3.3  86    0    0 214 -330  2
3823500 2818500  4  9  4  -0.3 1020  20  0.1 0  3.2  88    0    0 208 -328  2
3823500 2818500  4  9  5  -0.4 1020 352  0.0 2  3.2  87    0    0 214 -326  2
3823500 2818500  4  9  6  -0.9 1020 110  0.1 2  3.2  88    0    0 220 -325  2
3823500 2818500  4  9  7  -0.1 1019 100  0.0 4  3.3  90    5   45 227 -325  2
3823500 2818500  4  9  8   2.1 1019 115  0.1 4  3.8  93   29  136 239 -330  2
3823500 2818500  4  9  9   4.4 1019  72  0.0 5  4.5  94   55  228 249 -342  2
3823500 2818500  4  9 10   6.7 1019 190  0.4 3  4.8  86  107  317 251 -358  2
3823500 2818500  4  9 11   8.9 1018 314  0.6 5  4.8  74   97  367 256 -375  2
3823500 2818500  4  9 12   9.8 1017 322  0.9 6  4.5  62  107  405 273 -389  2
3823500 2818500  4  9 13  10.1 1017  57  0.9 7  4.0  53   72  390 282 -399  2
3823500 2818500  4  9 14  11.0 1016  50  0.9 8  3.8  48   28  319 290 -403  2
3823500 2818500  4  9 15  11.3 1015  28  1.4 6  3.8  46  100  358 288 -401  2
3823500 2818500  4  9 16  11.6 1014   9  1.0 6  3.7  44   69  285 281 -395  2
3823500 2818500  4  9 17  11.0 1013  77  0.8 6  3.7  45   37  197 280 -388  2
3823500 2818500  4  9 18  10.2 1012  64  0.5 7  3.8  48    2   80 280 -380  2
3823500 2818500  4  9 19   9.5 1012  88  0.5 8  3.8  50    0   20 282 -373  2
3823500 2818500  4  9 20   8.6 1012  86  0.9 8  3.8  53    0    0 283 -365  2
3823500 2818500  4  9 21   7.8 1011  85  0.7 8  4.1  60    0    0 281 -360  2
3823500 2818500  4  9 22   7.2 1011  86  0.6 6  4.4  68    0    0 276 -356  2
3823500 2818500  4  9 23   6.0 1011  96  0.9 5  4.3  72    0    0 266 -353  2
3823500 2818500  4  9 24   5.9 1010  85  0.5 5  4.3  74    0    0 262 -349  2
3823500 2818500  4 10  1   5.3 1010  86  0.5 5  4.3  75    0    0 261 -345  2
3823500 2818500  4 10  2   5.1 1009  81  0.9 7  4.3  78    0    0 267 -342  2
3823500 2818500  4 10  3   5.0 1009  87  0.5 6  4.3  80    0    0 270 -340  2
3823500 2818500  4 10  4   4.3 1008  87  0.9 5  4.4  83    0    0 264 -337  2
3823500 2818500  4 10  5   4.1 1008  86  0.6 4  4.4  85    0    0 255 -335  2
3823500 2818500  4 10  6   4.0 1007  85  0.3 5  4.3  85    0    0 256 -333  2
3823500 2818500  4 10  7   4.4 1007  83  1.2 5  4.4  86    6   42 259 -331  2
3823500 2818500  4 10  8   5.9 1008  82  2.5 4  4.6  84   46  115 258 -332  2
3823500 2818500  4 10  9   8.3 1007  82  2.5 3  4.8  77  183  154 252 -338  2
3823500 2818500  4 10 10  10.0 1007  77  3.8 2  5.0  69  351  151 249 -347  2
3823500 2818500  4 10 11  10.8 1007  68  2.8 2  5.1  64  478  145 248 -355  2
3823500 2818500  4 10 12  11.4 1007  68  3.9 2  5.1  61  526  160 251 -363  2
3823500 2818500  4 10 13  11.3 1007  67  4.1 3  5.2  62  338  272 257 -367  2
3823500 2818500  4 10 14  10.9 1007  64  5.4 3  5.1  62  293  275 261 -369  2
3823500 2818500  4 10 15  11.1 1007  64  4.3 2  4.8  59  447  152 257 -369  2
3823500 2818500  4 10 16  11.3 1006  70  3.6 1  4.5  54  418  102 250 -367  2
3823500 2818500  4 10 17  10.9 1006  68  3.9 2  4.2  51  297   87 250 -364  2
3823500 2818500  4 10 18  10.1 1005  71  4.1 1  4.0  50  160   69 248 -358  2
3823500 2818500  4 10 19   9.4 1006  90  3.2 1  3.8  50   39   34 242 -349  2
3823500 2818500  4 10 20   7.9 1006  86  1.3 0  3.5  51    0    3 235 -340  2
3823500 2818500  4 10 21   7.1 1006  86  1.3 0  3.4  53    0    0 225 -335  2
3823500 2818500  4 10 22   5.9 1007  67  1.8 0  3.4  56    0    0 221 -331  2
3823500 2818500  4 10 23   5.4 1007  69  2.2 0  3.3  58    0    0 218 -328  2
3823500 2818500  4 10 24   5.0 1007  63  2.6 0  3.3  59    0    0 216 -325  2
3823500 2818500  4 11  1   4.4 1007  61  2.9 0  3.3  62    0    0 214 -322  2
3823500 2818500  4 11  2   3.3 1007  60  2.9 1  3.2  64    0    0 216 -320  2
3823500 2818500  4 11  3   1.7 1007  48  2.6 2  3.1  69    0    0 220 -319  2
3823500 2818500  4 11  4   1.0 1007  50  1.9 2  3.1  74    0    0 221 -318  2
3823500 2818500  4 11  5  -0.1 1006  50  2.3 1  3.1  78    0    0 212 -316  2
3823500 2818500  4 11  6  -1.0 1006  49  2.1 1  3.0  81    0    0 204 -314  2
3823500 2818500  4 11  7  -0.1 1006  52  2.0 0  3.0  83   22   44 201 -314  2
3823500 2818500  4 11  8   1.4 1006  64  3.9 0  3.2  81  117   95 200 -316  2
3823500 2818500  4 11  9   3.5 1006  69  3.5 0  3.4  75  256  117 206 -321  2
3823500 2818500  4 11 10   5.4 1006  74  5.1 0  3.5  67  380  134 210 -332  2
3823500 2818500  4 11 11   6.6 1006  63  4.5 0  3.4  59  496  136 215 -348  2
3823500 2818500  4 11 12   7.3 1006  52  4.1 0  3.3  53  574  132 219 -361  2
3823500 2818500  4 11 13   8.2 1005  56  3.7 0  3.3  50  607  126 223 -370  2
3823500 2818500  4 11 14   8.8 1005  74  3.4 1  3.3  48  599  114 231 -375  2
3823500 2818500  4 11 15   9.2 1004  54  3.2 1  3.3  47  552   95 239 -375  2
3823500 2818500  4 11 16   9.6 1003  52  2.9 1  3.4  46  435   95 240 -374  2
3823500 2818500  4 11 17   9.5 1002  28  2.8 1  3.4  45  308   86 241 -371  2
3823500 2818500  4 11 18   9.1 1001  34  3.0 0  3.3  45  170   68 234 -364  2
3823500 2818500  4 11 19   8.3 1001  37  2.7 1  3.3  47   41   36 233 -356  2
3823500 2818500  4 11 20   6.4 1001  46  2.4 1  3.4  53    0    4 234 -345  2
3823500 2818500  4 11 21   5.0 1000  48  2.1 1  3.4  59    0    0 229 -337  2
3823500 2818500  4 11 22   4.2 1000  39  1.6 0  3.4  63    0    0 221 -332  2
3823500 2818500  4 11 23   3.0 1000  31  1.5 0  3.4  68    0    0 212 -328  2
3823500 2818500  4 11 24   2.4  999  21  1.3 1  3.4  73    0    0 214 -325  2
3823500 2818500  4 12  1   2.1  999  32  1.3 2  3.5  77    0    0 222 -323  2
3823500 2818500  4 12  2   1.8  997  45  1.1 2  3.5  80    0    0 226 -321  2
3823500 2818500  4 12  3   2.2  996  49  0.1 2  3.5  78    0    0 226 -320  2
3823500 2818500  4 12  4   1.7  995  43  0.1 2  3.4  76    0    0 225 -319  2
3823500 2818500  4 12  5   0.5  994  82  0.4 2  3.3  80    0    0 222 -319  2
3823500 2818500  4 12  6   0.0  993 117  0.6 2  3.3  83    0    0 220 -318  2
3823500 2818500  4 12  7   0.7  993 118  0.2 1  3.3  84   15   48 216 -317  2
3823500 2818500  4 12  8   4.3  992 160  0.5 1  3.9  83   87  119 218 -318  2
3823500 2818500  4 12  9   6.7  991 173  1.7 1  4.2  74  197  170 227 -327  2
3823500 2818500  4 12 10   8.2  990 187  1.6 1  4.2  64  258  233 233 -343  2
3823500 2818500  4 12 11   9.8  990 179  2.4 1  4.2  58  391  235 239 -358  2
3823500 2818500  4 12 12  11.2  989 188  2.6 1  4.2  52  480  234 244 -371  2
3823500 2818500  4 12 13  12.4  988 174  2.8 1  4.2  48  516  230 248 -380  2
3823500 2818500  4 12 14  13.0  987 181  3.3 2  4.3  46  328  305 258 -385  2
3823500 2818500  4 12 15  13.0  986 167  3.3 5  4.3  45   75  295 280 -384  2
3823500 2818500  4 12 16  12.7  985 153  2.5 7  4.3  45    7  188 306 -381  2
3823500 2818500  4 12 17  13.4  984 152  1.4 6  4.4  46    5  138 310 -376  2
3823500 2818500  4 12 18  12.0  984 140  1.4 6  4.4  47    9   93 303 -369  2
3823500 2818500  4 12 19   8.9  983 283  1.3 6  4.8  59   16   37 295 -360  2
3823500 2818500  4 12 20   8.7  983 113  0.6 6  5.3  73    0    2 290 -351  2
3823500 2818500  4 12 21   7.8  983 135  0.3 6  5.6  80    0    0 288 -343  2
3823500 2818500  4 12 22   8.0  983 145  0.2 7  5.7  83    0    0 291 -339  2
3823500 2818500  4 12 23   7.2  982 185  0.5 7  5.6  83    0    0 295 -335  2
3823500 2818500  4 12 24   6.8  982 154  1.2 7  5.4  84    0    0 293 -332  2
3823500 2818500  4 13  1   7.5  981 133  0.9 7  5.3  82    0    0 293 -329  2
3823500 2818500  4 13  2   7.5  980 149  0.5 7  5.2  78    0    0 295 -326  2
3823500 2818500  4 13  3   7.2  980 129  0.5 8  5.1  77    0    0 299 -324  2
3823500 2818500  4 13  4   6.7  979 166  1.1 8  5.1  79    0    0 304 -321  2
3823500 2818500  4 13  5   6.2  979 152  1.0 8  5.2  84    0    0 304 -320  2
3823500 2818500  4 13  6   6.2  978 140  1.1 8  5.4  88    0    0 306 -319  2
3823500 2818500  4 13  7   6.5  978 151  1.3 7  5.5  88    0   10 304 -319  2
3823500 2818500  4 13  8   6.5  978 156  1.0 7  5.6  90    0   66 300 -319  2
3823500 2818500  4 13  9   6.7  979 159  3.3 8  5.7  91    0   82 308 -328  2
3823500 2818500  4 13 10   5.7  979 225  3.5 8  5.4  88    0  109 312 -342  2
3823500 2818500  4 13 11   5.9  980 245  4.4 8  5.1  86    0  144 312 -354  2
3823500 2818500  4 13 12   6.6  981 225  3.8 6  4.9  81   39  270 304 -364  2
3823500 2818500  4 13 13   7.4  981 231  3.9 7  4.6  72   95  286 301 -370  2
3823500 2818500  4 13 14   9.3  982 232  5.3 6  4.2  60   47  265 304 -370  2
3823500 2818500  4 13 15   9.9  982 226  5.8 5  3.9  51  200  211 293 -369  2
3823500 2818500  4 13 16  10.3  982 226  6.3 5  3.7  46  160  172 286 -371  2
3823500 2818500  4 13 17   9.6  982 219  4.1 3  3.6  45  286   58 270 -371  2
3823500 2818500  4 13 18   8.4  983 219  3.8 4  3.6  49  132   47 257 -367  2
3823500 2818500  4 13 19   7.8  983 174  2.6 6  3.9  56   49   29 270 -362  2
3823500 2818500  4 13 20   6.5  984 203  2.8 6  4.1  63    1    6 278 -358  2
3823500 2818500  4 13 21   5.2  985 198  2.3 5  4.0  68    0    0 266 -355  2
3823500 2818500  4 13 22   4.1  985 194  2.2 2  4.1  75    0    0 241 -353  2
3823500 2818500  4 13 23   3.9  985 171  2.6 1  4.1  80    0    0 218 -351  2
3823500 2818500  4 13 24   3.6  985 149  2.6 1  4.1  80    0    0 212 -349  2
3823500 2818500  4 14  1   3.2  985 161  2.0 2  4.0  80    0    0 218 -348  2
3823500 2818500  4 14  2   3.1  984 150  2.2 2  4.0  81    0    0 224 -347  2
3823500 2818500  4 14  3   2.6  984 156  1.7 3  4.0  83    0    0 229 -347  2
3823500 2818500  4 14  4   3.6  984 155  1.9 4  4.1  83    0    0 242 -345  2
3823500 2818500  4 14  5   3.1  984 170  2.6 5  4.2  84    0    0 256 -344  2
3823500 2818500  4 14  6   4.0  984 180  2.8 7  4.4  86    0    0 275 -342  2
3823500 2818500  4 14  7   4.6  984 195  3.3 6  4.6  87    0   19 285 -341  2
3823500 2818500  4 14  8   5.4  984 223  4.6 5  4.8  85   63  130 278 -343  2
3823500 2818500  4 14  9   6.8  984 210  4.6 5  4.7  77  101  209 277 -348  2
3823500 2818500  4 14 10   7.2  985 207  4.6 7  4.4  68    4  201 291 -355  2
3823500 2818500  4 14 11   4.3  985 201  4.9 7  4.4  74    0  194 298 -364  2
3823500 2818500  4 14 12   5.4  985 172  3.7 7  4.7  86    8  267 300 -372  2
3823500 2818500  4 14 13   8.6  985 177  5.4 5  5.0  78  134  368 301 -377  2
3823500 2818500  4 14 14   8.4  984 202  6.9 6  4.7  66   41  319 303 -379  2
3823500 2818500  4 14 15   6.3  984 240  5.6 7  4.7  71    0  168 303 -375  2
3823500 2818500  4 14 16   6.4  984 233  2.5 7  5.0  82    0  166 300 -373  2
3823500 2818500  4 14 17   6.3  984 194  2.2 7  5.2  86   10  155 297 -375  2
3823500 2818500  4 14 18   6.0  984 172  1.8 7  5.3  88    3   85 294 -371  2
3823500 2818500  4 14 19   5.5  984 238  5.7 8  5.3  90    0   23 297 -364  2
3823500 2818500  4 14 20   4.8  985 207  4.9 8  5.2  91    0    6 299 -354  2
3823500 2818500  4 14 21   4.7  985 216  3.7 8  5.0  92    0    0 298 -346  2
3823500 2818500  4 14 22   4.6  986 212  3.5 8  5.0  92    0    0 300 -343  2
3823500 2818500  4 14 23   4.8  986 215  4.0 8  5.0  92    0    0 301 -342  2
3823500 2818500  4 14 24   5.1  987 221  3.9 7  5.0  90    0    0 297 -339  2
3823500 2818500  4 15  1   5.2  987 223  3.3 8  4.9  88    0    0 297 -336  2
3823500 2818500  4 15  2   5.2  988 232  4.3 7  5.0  88    0    0 297 -335  2
3823500 2818500  4 15  3   4.9  988 237  4.7 8  4.9  88    0    0 298 -335  2
3823500 2818500  4 15  4   4.5  989 241  3.2 7  4.8  89    0    0 297 -335  2
3823500 2818500  4 15  5   4.7  989 239  2.6 6  4.8  90    0    0 286 -337  2
3823500 2818500  4 15  6   4.4  990 230  1.5 7  4.9  90    0    0 286 -338  2
3823500 2818500  4 15  7   4.7  990 224  1.9 7  4.9  91    1   42 291 -337  2
3823500 2818500  4 15  8   5.5  990 229  2.4 7  5.1  91    3   94 293 -338  2
3823500 2818500  4 15  9   5.7  990 227  2.7 7  5.3  91    3  141 295 -347  2
3823500 2818500  4 15 10   6.6  991 233  2.9 8  5.3  88    3  185 303 -359  2
3823500 2818500  4 15 11   7.5  991 234  4.5 7  5.3  83   37  262 308 -367  2
3823500 2818500  4 15 12   8.7  991 226  4.7 6  5.2  76  108  291 304 -373  2
3823500 2818500  4 15 13   9.8  991 238  4.6 8  5.0  68   32  284 315 -379  2
3823500 2818500  4 15 14  10.2  991 226  4.6 7  4.9  63   32  266 325 -377  2
3823500 2818500  4 15 15   7.7  991 289  4.6 5  4.9  68   31  242 305 -374  2
3823500 2818500  4 15 16   7.5  991 287  3.1 4  5.2  78  130  190 286 -372  2
3823500 2818500  4 15 17   8.8  991 311  2.7 4  5.4  78  217   89 283 -370  2
3823500 2818500  4 15 18   9.1  991 225  2.0 4  5.3  72  119   60 281 -366  2
3823500 2818500  4 15 19   8.3  991 200  1.3 4  5.1  72   52   33 276 -362  2
3823500 2818500  4 15 20   5.5  991 190  0.2 5  4.9  77    0    0 274 -360  2
