Koordinatensystem : Lambert konform konisch
Rechtswert        : 3823500 Meter
Hochwert          : 2818500 Meter
Hoehenlage        : 73 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3823500 2818500  2  3 21   5.6 1018 215  4.1 4  3.7  67    0    0 283 -340  0
3823500 2818500  2  3 22   5.8 1018 217  3.5 6  3.8  67    0    0 293 -341  0
3823500 2818500  2  3 23   6.0 1017 219  3.3 7  3.9  68    0    0 310 -341  0
3823500 2818500  2  3 24   6.2 1017 224  3.2 8  4.1  70    0    0 324 -342  0
3823500 2818500  2  4  1   6.1 1017 218  4.0 7  4.3  74    0    0 326 -342  0
3823500 2818500  2  4  2   5.9 1016 225  3.7 7  4.5  77    0    0 322 -343  0
3823500 2818500  2  4  3   5.8 1016 222  4.0 8  4.6  80    0    0 328 -344  0
3823500 2818500  2  4  4   6.1 1015 222  3.9 8  4.7  81    0    0 335 -344  0
3823500 2818500  2  4  5   5.9 1015 225  3.5 8  4.8  82    0    0 336 -345  0
3823500 2818500  2  4  6   5.9 1014 222  3.4 7  4.9  85    0    0 331 -345  0
3823500 2818500  2  4  7   5.8 1014 227  3.5 8  5.0  88    0    0 333 -346  0
3823500 2818500  2  4  8   5.9 1014 224  3.8 8  5.2  90    0    0 340 -346  0
3823500 2818500  2  4  9   6.2 1013 220  3.2 8  5.3  90    0    7 342 -347  0
3823500 2818500  2  4 10   6.4 1013 226  3.6 7  5.5  92    0   37 337 -348  0
3823500 2818500  2  4 11   6.6 1013 244  4.1 7  5.6  94    0   83 330 -351  0
3823500 2818500  2  4 12   7.1 1013 230  3.7 7  5.8  94    0   71 330 -353  0
3823500 2818500  2  4 13   7.6 1013 240  4.0 7  6.0  94    0   49 329 -356  0
3823500 2818500  2  4 14   8.2 1013 249  5.2 7  6.1  91    0   55 330 -361  0
3823500 2818500  2  4 15   8.8 1013 226  4.4 8  6.1  88    0   42 341 -361  0
3823500 2818500  2  4 16   8.9 1012 250  5.3 7  6.0  85    0   51 343 -359  0
3823500 2818500  2  4 17   9.0 1012 263  5.3 7  5.9  83    0   23 336 -356  0
3823500 2818500  2  4 18   7.9 1013 282  4.9 8  5.9  85    0    0 342 -353  0
3823500 2818500  2  4 19   7.4 1014 275  4.8 8  5.9  90    0    0 346 -351  0
3823500 2818500  2  4 20   7.4 1014 293  4.0 8  5.9  93    0    0 344 -351  0
3823500 2818500  2  4 21   6.9 1015 291  3.7 7  5.7  91    0    0 337 -351  0
3823500 2818500  2  4 22   6.4 1016 290  2.5 6  5.4  89    0    0 321 -350  0
3823500 2818500  2  4 23   5.9 1016 287  2.5 6  5.2  88    0    0 311 -349  0
3823500 2818500  2  4 24   5.6 1017 281  2.3 7  5.1  89    0    0 315 -349  0
3823500 2818500  2  5  1   4.6 1017 264  1.1 4  4.9  90    0    0 298 -348  0
3823500 2818500  2  5  2   4.1 1018 269  1.8 1  4.7  90    0    0 256 -347  0
3823500 2818500  2  5  3   3.3 1018 250  0.3 1  4.5  92    0    0 232 -345  0
3823500 2818500  2  5  4   3.3 1018 242  2.3 0  4.5  94    0    0 220 -344  0
3823500 2818500  2  5  5   3.2 1019 237  1.8 3  4.5  94    0    0 230 -341  0
3823500 2818500  2  5  6   3.4 1019 257  2.2 6  4.6  96    0    0 266 -337  0
3823500 2818500  2  5  7   3.0 1019 254  1.4 5  4.5  95    0    0 277 -337  0
3823500 2818500  2  5  8   3.0 1019 237  0.4 5  4.4  95    0    0 271 -337  0
3823500 2818500  2  5  9   3.0 1019 226  0.9 5  4.5  95    0   20 274 -335  0
3823500 2818500  2  5 10   5.1 1019 210  1.4 6  4.8  95    7   58 284 -338  0
3823500 2818500  2  5 11   5.5 1019 232  2.3 8  5.1  92    0   59 306 -344  0
3823500 2818500  2  5 12   5.8 1019 241  3.2 7  5.2  91    0   45 312 -350  0
3823500 2818500  2  5 13   6.2 1019 234  2.3 7  5.4  93    0   43 306 -355  0
3823500 2818500  2  5 14   6.9 1018 229  2.2 8  5.6  93    0   32 314 -360  0
3823500 2818500  2  5 15   7.1 1018 213  2.8 8  5.6  90    0   42 322 -360  0
3823500 2818500  2  5 16   7.5 1017 210  2.9 8  5.5  87    0   40 325 -357  0
3823500 2818500  2  5 17   7.6 1016 228  2.4 8  5.6  86    0   20 328 -353  0
3823500 2818500  2  5 18   7.6 1016 229  1.7 7  5.6  86    0    4 325 -350  0
3823500 2818500  2  5 19   7.6 1015 225  1.5 7  5.6  86    0    0 323 -349  0
3823500 2818500  2  5 20   7.5 1015 216  1.9 6  5.6  86    0    0 321 -351  0
3823500 2818500  2  5 21   7.7 1015 234  3.1 7  5.5  85    0    0 324 -355  0
3823500 2818500  2  5 22   7.7 1015 233  4.0 7  5.5  85    0    0 332 -357  0
3823500 2818500  2  5 23   7.6 1014 233  4.0 7  5.5  85    0    0 332 -359  0
3823500 2818500  2  5 24   7.5 1014 244  3.9 8  5.5  85    0    0 341 -361  0
3823500 2818500  2  6  1   7.7 1013 238  3.8 6  5.6  87    0    0 333 -362  0
3823500 2818500  2  6  2   7.9 1013 238  3.2 6  5.8  89    0    0 319 -362  0
3823500 2818500  2  6  3   8.0 1012 237  2.5 7  6.0  90    0    0 328 -362  0
3823500 2818500  2  6  4   8.3 1011 241  2.9 7  6.2  92    0    0 338 -362  0
3823500 2818500  2  6  5   8.5 1010 244  3.1 8  6.4  92    0    0 346 -363  0
3823500 2818500  2  6  6   8.6 1010 246  3.8 8  6.5  93    0    0 353 -363  0
3823500 2818500  2  6  7   8.5 1009 252  3.3 8  6.5  94    0    0 355 -363  0
3823500 2818500  2  6  8   8.8 1009 252  4.0 7  6.6  94    0    0 349 -363  0
3823500 2818500  2  6  9   8.8 1009 250  4.0 8  6.7  95    0    9 349 -363  0
3823500 2818500  2  6 10   9.2 1009 250  4.0 8  6.8  94    0   16 355 -364  0
3823500 2818500  2  6 11   9.4 1009 251  4.5 8  6.8  92    0   48 355 -365  0
3823500 2818500  2  6 12   9.4 1009 254  4.2 7  6.7  91    0   78 345 -366  0
3823500 2818500  2  6 13   9.6 1009 254  4.6 8  6.8  91    0   69 345 -368  0
3823500 2818500  2  6 14   9.5 1009 248  3.9 7  6.9  92    0   49 344 -368  0
3823500 2818500  2  6 15   9.6 1008 251  5.2 8  7.0  94    0   29 343 -367  0
3823500 2818500  2  6 16   9.7 1007 261  5.1 8  7.0  93    0   18 353 -366  0
3823500 2818500  2  6 17   9.9 1007 256  5.7 8  6.7  88    0   11 350 -365  0
3823500 2818500  2  6 18   9.3 1007 263  5.0 8  6.3  84    0    0 347 -364  0
3823500 2818500  2  6 19   9.0 1006 249  4.6 7  6.1  84    0    0 338 -364  0
3823500 2818500  2  6 20   8.8 1006 256  5.6 7  5.9  82    0    0 330 -364  0
3823500 2818500  2  6 21   9.1 1006 252  6.0 7  5.7  80    0    0 329 -363  0
3823500 2818500  2  6 22   9.2 1006 250  4.6 7  5.8  79    0    0 330 -363  0
3823500 2818500  2  6 23   9.0 1006 252  6.1 7  5.8  80    0    0 328 -361  0
3823500 2818500  2  6 24   8.9 1006 252  5.5 8  5.7  80    0    0 334 -359  0
3823500 2818500  2  7  1   8.7 1005 248  5.9 7  5.6  78    0    0 334 -357  0
3823500 2818500  2  7  2   8.7 1005 246  6.1 7  5.5  78    0    0 330 -356  0
3823500 2818500  2  7  3   8.5 1004 250  5.5 6  5.4  78    0    0 325 -355  0
3823500 2818500  2  7  4   8.2 1004 246  5.4 6  5.4  79    0    0 321 -355  0
3823500 2818500  2  7  5   8.1 1003 249  6.7 6  5.5  80    0    0 323 -355  0
3823500 2818500  2  7  6   8.1 1002 244  6.4 7  5.4  80    0    0 330 -354  0
3823500 2818500  2  7  7   8.1 1002 241  5.8 8  5.3  78    0    0 339 -354  0
3823500 2818500  2  7  8   8.0 1001 250  6.7 7  5.3  78    0    0 339 -354  0
3823500 2818500  2  7  9   7.8 1001 254  6.4 8  5.3  80    0   10 339 -354  0
3823500 2818500  2  7 10   8.2 1001 251  6.3 8  5.3  79    0   24 345 -354  0
3823500 2818500  2  7 11   8.3 1001 250  6.8 8  5.4  78    0   43 344 -355  0
3823500 2818500  2  7 12   8.1 1001 248  6.2 8  5.4  79    0   46 342 -357  0
3823500 2818500  2  7 13   7.5 1001 249  6.3 7  5.5  82    0   47 334 -358  0
3823500 2818500  2  7 14   7.5 1000 247  5.5 8  5.7  88    0   42 334 -358  0
3823500 2818500  2  7 15   7.5 1000 248  5.0 8  5.9  90    0   33 340 -359  0
3823500 2818500  2  7 16   7.5  999 245  4.8 7  6.0  91    0   23 333 -360  0
3823500 2818500  2  7 17   7.5  999 249  5.1 8  6.0  92    0   13 332 -361  0
3823500 2818500  2  7 18   7.5  999 245  5.0 8  6.0  92    0    0 335 -360  0
3823500 2818500  2  7 19   7.4  999 234  5.7 8  6.0  92    0    0 333 -360  0
3823500 2818500  2  7 20   7.3  998 232  6.2 8  6.0  92    0    0 332 -360  0
3823500 2818500  2  7 21   7.2  998 232  7.0 8  5.9  91    0    0 330 -359  0
3823500 2818500  2  7 22   7.4  998 235  6.4 8  5.7  89    0    0 329 -359  0
3823500 2818500  2  7 23   7.4  997 223  5.3 8  5.6  86    0    0 329 -359  0
3823500 2818500  2  7 24   7.3  997 230  5.4 8  5.6  86    0    0 329 -359  0
3823500 2818500  2  8  1   7.4  997 257  5.6 8  5.6  86    0    0 328 -358  0
3823500 2818500  2  8  2   7.6  996 228  5.7 8  5.6  86    0    0 328 -356  0
3823500 2818500  2  8  3   7.9  995 234  5.4 8  5.7  85    0    0 328 -352  0
3823500 2818500  2  8  4   7.9  994 238  4.9 8  5.8  86    0    0 330 -347  0
3823500 2818500  2  8  5   8.0  994 241  5.0 8  5.9  88    0    0 331 -344  0
3823500 2818500  2  8  6   7.8  993 282  4.1 8  6.0  89    0    0 333 -341  0
3823500 2818500  2  8  7   6.1  993  25  4.4 8  6.0  94    0    0 333 -338  0
3823500 2818500  2  8  8   4.4  992  40  3.8 8  5.4  96    0    0 329 -335  0
3823500 2818500  2  8  9   3.4  992   5  2.5 8  4.9  95    0    4 324 -333  0
3823500 2818500  2  8 10   2.9  992   5  4.1 8  4.6  95    0   41 321 -332  0
3823500 2818500  2  8 11   2.1  993  14  3.0 7  4.4  95    0   58 311 -332  0
3823500 2818500  2  8 12   1.3  993   3  3.6 8  4.2  95    0   57 308 -333  0
3823500 2818500  2  8 13   0.9  993 334  2.3 8  4.0  96    0   53 313 -333  0
3823500 2818500  2  8 14   0.7  993 358  1.5 7  4.0  98    0   76 304 -333  0
3823500 2818500  2  8 15   1.0  993   1  2.1 8  4.1  99    0   58 303 -333  0
3823500 2818500  2  8 16   1.0  992  10  2.0 8  4.1  99    0   35 308 -334  0
3823500 2818500  2  8 17   0.8  992 330  1.0 8  4.1  99    5   26 306 -334  0
3823500 2818500  2  8 18   0.7  993 345  0.1 8  4.0  98    0    1 302 -331  0
3823500 2818500  2  8 19   0.7  993 215  0.2 8  4.0  97    0    0 301 -328  0
3823500 2818500  2  8 20   0.8  993 231  0.2 8  4.0  97    0    0 302 -326  0
3823500 2818500  2  8 21   0.7  993 349  0.0 7  4.0  98    0    0 297 -324  0
3823500 2818500  2  8 22   0.8  993 339  0.0 8  4.0  98    0    0 297 -324  0
3823500 2818500  2  8 23   0.9  993 331  0.7 8  4.0  97    0    0 300 -322  0
3823500 2818500  2  8 24   1.0  993 330  0.5 7  4.0  96    0    0 294 -320  0
3823500 2818500  2  9  1   0.4  993 340  1.0 5  3.9  96    0    0 275 -319  0
3823500 2818500  2  9  2   0.1  993   4  1.4 4  3.9  98    0    0 257 -319  0
3823500 2818500  2  9  3  -1.1  993   7  1.4 4  3.6  98    0    0 249 -317  0
3823500 2818500  2  9  4  -2.0  993 357  0.5 3  3.4  98    0    0 239 -313  0
3823500 2818500  2  9  5  -2.3  993 322  0.5 4  3.3  99    0    0 237 -312  0
3823500 2818500  2  9  6  -2.0  994 264  0.7 5  3.3 100    0    0 245 -312  0
3823500 2818500  2  9  7  -1.8  994 283  0.7 5  3.4 100    0    0 248 -312  0
3823500 2818500  2  9  8  -1.5  994 291  1.2 5  3.4 100    0    0 246 -312  0
3823500 2818500  2  9  9  -1.3  995 283  0.8 4  3.4  98    5   30 241 -312  0
3823500 2818500  2  9 10  -0.4  995 296  1.3 3  3.5  98   44   83 233 -312  0
3823500 2818500  2  9 11   1.1  996 322  2.1 2  3.8  95  144  109 227 -315  0
3823500 2818500  2  9 12   2.1  996 317  2.5 1  3.7  86  242  106 220 -318  0
3823500 2818500  2  9 13   2.9  997 311  3.7 1  3.5  76  260  115 217 -320  0
3823500 2818500  2  9 14   3.1  997 321  3.0 2  3.2  67  200  128 221 -323  0
3823500 2818500  2  9 15   3.5  997 313  2.7 3  3.0  61  145  117 230 -324  0
3823500 2818500  2  9 16   2.9  997 312  2.1 3  2.8  58   38   90 235 -322  0
3823500 2818500  2  9 17   2.6  997 309  2.9 5  2.9  62   25   43 243 -320  0
3823500 2818500  2  9 18   1.6  998 330  2.5 6  3.1  69    0    4 255 -319  0
3823500 2818500  2  9 19   0.4  998 298  1.1 5  3.2  79    0    0 254 -317  0
3823500 2818500  2  9 20   0.1  999 253  0.7 5  3.2  83    0    0 249 -313  0
3823500 2818500  2  9 21  -0.4  999 202  0.4 5  3.2  84    0    0 249 -313  0
3823500 2818500  2  9 22  -1.0  999 205  0.3 5  3.2  86    0    0 249 -312  0
3823500 2818500  2  9 23  -1.1 1000 184  0.5 5  3.0  85    0    0 246 -311  0
3823500 2818500  2  9 24  -1.0 1000 166  0.6 6  3.1  87    0    0 250 -309  0
3823500 2818500  2 10  1  -1.1 1000 159  0.8 6  3.2  91    0    0 254 -306  0
3823500 2818500  2 10  2  -1.3 1000 140  0.5 5  3.2  92    0    0 249 -304  0
3823500 2818500  2 10  3  -1.0 1000 140  0.6 6  3.3  94    0    0 250 -304  0
3823500 2818500  2 10  4  -0.8 1000 143  1.2 6  3.4  95    0    0 256 -304  0
3823500 2818500  2 10  5  -0.7 1000 139  1.0 7  3.4  94    0    0 261 -304  0
3823500 2818500  2 10  6  -0.5  999 144  0.5 7  3.4  92    0    0 265 -304  0
3823500 2818500  2 10  7  -0.8  999 145  0.7 7  3.4  92    0    0 264 -303  0
3823500 2818500  2 10  8  -1.1  999 158  0.5 5  3.3  91    0    0 253 -303  0
3823500 2818500  2 10  9  -0.6  999 159  0.7 6  3.3  91    0   13 248 -303  0
3823500 2818500  2 10 10  -0.2  999 154  1.4 6  3.3  89    0   63 254 -305  0
3823500 2818500  2 10 11   0.7  999 141  1.6 6  3.3  84   16  134 256 -312  0
3823500 2818500  2 10 12   1.9  999 136  1.2 7  3.3  78   37  182 264 -317  0
3823500 2818500  2 10 13   2.6  998 134  1.6 7  3.3  72   24  178 273 -320  0
3823500 2818500  2 10 14   3.0  998 137  1.8 7  3.2  69    5  132 277 -322  0
3823500 2818500  2 10 15   3.0  997 131  1.9 7  3.3  69    0   91 281 -323  0
3823500 2818500  2 10 16   3.1  997 129  1.9 8  3.3  68    0   50 287 -320  0
3823500 2818500  2 10 17   1.7  996 127  2.6 8  3.4  74    0   20 292 -320  0
3823500 2818500  2 10 18   0.5  995 127  1.7 8  3.7  87    0    4 293 -320  0
3823500 2818500  2 10 19   0.5  995 128  0.6 8  3.8  96    0    0 294 -320  0
3823500 2818500  2 10 20   0.9  995 124  0.1 8  3.9  96    0    0 297 -320  0
3823500 2818500  2 10 21   1.3  994 146  1.8 8  4.1  97    0    0 301 -320  0
3823500 2818500  2 10 22   1.7  994 169  0.8 8  4.2  98    0    0 305 -320  0
3823500 2818500  2 10 23   2.5  994 182  1.2 8  4.4  98    0    0 309 -320  0
3823500 2818500  2 10 24   3.2  994 195  0.8 8  4.6  97    0    0 314 -320  0
3823500 2818500  2 11  1   3.8  994 202  1.7 7  4.8  96    0    0 312 -320  0
3823500 2818500  2 11  2   3.8  994 197  1.8 5  4.9  96    0    0 295 -322  0
3823500 2818500  2 11  3   4.5  993 217  2.0 6  5.1  97    0    0 291 -323  0
3823500 2818500  2 11  4   5.3  993 206  1.8 7  5.3  97    0    0 305 -324  0
3823500 2818500  2 11  5   5.8  993 194  2.2 8  5.5  95    0    0 322 -324  0
3823500 2818500  2 11  6   6.1  992 209  2.3 7  5.6  95    0    0 323 -324  0
3823500 2818500  2 11  7   6.4  992 209  2.3 8  5.7  95    0    0 324 -327  0
3823500 2818500  2 11  8   6.4  992 193  2.4 8  5.8  95    0    0 335 -331  0
3823500 2818500  2 11  9   6.8  992 210  2.7 7  5.9  95    0   16 328 -333  0
3823500 2818500  2 11 10   7.1  993 202  3.3 8  6.0  94    0   61 332 -335  0
3823500 2818500  2 11 11   7.4  993 203  3.8 7  6.0  93    0   80 334 -338  0
3823500 2818500  2 11 12   8.4  993 207  4.4 6  6.1  90    8  136 322 -342  0
3823500 2818500  2 11 13   8.4  993 208  4.0 7  6.1  87    0  104 324 -347  0
3823500 2818500  2 11 14   8.6  992 204  4.5 7  6.2  88    0   66 330 -350  0
3823500 2818500  2 11 15   8.4  992 206  3.7 7  6.3  89    0   57 330 -353  0
3823500 2818500  2 11 16   8.9  991 199  4.0 8  6.5  92    0   40 336 -355  0
3823500 2818500  2 11 17   9.2  991 219  3.5 8  6.7  91    1   34 341 -355  0
3823500 2818500  2 11 18   9.1  991 196  3.4 8  6.4  87    0    7 340 -353  0
3823500 2818500  2 11 19   9.3  990 200  4.5 7  6.1  83    0    0 333 -350  0
3823500 2818500  2 11 20   9.5  990 203  4.9 8  6.1  81    0    0 334 -350  0
3823500 2818500  2 11 21   9.1  989 189  5.8 8  6.2  82    0    0 339 -350  0
3823500 2818500  2 11 22   8.9  988 192  6.3 8  6.3  86    0    0 338 -348  0
3823500 2818500  2 11 23   9.1  987 202  7.0 8  6.5  89    0    0 340 -347  0
3823500 2818500  2 11 24   9.4  986 202  7.7 8  6.8  90    0    0 341 -348  0
3823500 2818500  2 12  1   9.9  986 218  7.7 8  6.9  89    0    0 343 -348  0
3823500 2818500  2 12  2  10.1  986 227  7.9 8  6.9  88    0    0 345 -348  0
3823500 2818500  2 12  3  10.1  987 240  7.7 8  6.8  86    0    0 347 -348  0
3823500 2818500  2 12  4  10.0  988 252  6.9 8  6.3  80    0    0 347 -348  0
3823500 2818500  2 12  5   9.4  989 253  5.9 6  5.8  76    0    0 336 -349  0
3823500 2818500  2 12  6   8.9  991 249  6.7 7  5.4  73    0    0 330 -349  0
3823500 2818500  2 12  7   8.5  992 258  7.9 7  5.3  75    0    0 334 -351  0
3823500 2818500  2 12  8   7.2  993 257  6.9 6  5.3  78    0    0 326 -352  0
3823500 2818500  2 12  9   7.4  995 264  6.1 5  5.2  80   11   36 311 -353  0
3823500 2818500  2 12 10   8.0  997 250  6.1 2  5.0  76   74   89 287 -354  0
3823500 2818500  2 12 11   8.3  998 250  7.6 4  5.0  73   34  136 284 -356  0
3823500 2818500  2 12 12   9.0  999 252  7.4 6  5.0  71   50  147 308 -359  0
3823500 2818500  2 12 13   9.7 1001 261  7.0 5  5.0  68  135  159 316 -363  0
3823500 2818500  2 12 14  10.1 1001 238  6.5 4  5.0  65  154  156 304 -363  0
3823500 2818500  2 12 15  10.5 1002 248  7.0 3  4.9  62  212  117 293 -363  0
3823500 2818500  2 12 16  10.6 1002 249  6.2 3  4.7  58  143   91 287 -361  0
3823500 2818500  2 12 17  10.3 1003 243  5.2 4  4.6  57   57   51 290 -357  0
3823500 2818500  2 12 18   9.6 1004 240  4.1 5  4.7  62    3   10 297 -350  0
3823500 2818500  2 12 19   9.2 1004 221  3.7 5  4.9  66    0    0 298 -344  0
3823500 2818500  2 12 20   8.2 1005 216  3.6 4  4.8  68    0    0 286 -341  0
3823500 2818500  2 12 21   7.5 1005 208  2.3 2  4.8  72    0    0 259 -338  0
3823500 2818500  2 12 22   7.5 1005 192  2.3 1  4.8  74    0    0 235 -337  0
3823500 2818500  2 12 23   6.5 1005 199  1.5 2  4.8  76    0    0 234 -335  0
3823500 2818500  2 12 24   6.5 1005 194  1.5 4  4.7  78    0    0 252 -333  0
3823500 2818500  2 13  1   6.1 1005 194  1.5 5  4.7  79    0    0 269 -332  0
3823500 2818500  2 13  2   5.9 1005 187  1.1 6  4.7  80    0    0 280 -332  0
3823500 2818500  2 13  3   6.0 1005 193  1.0 6  4.7  80    0    0 287 -331  0
3823500 2818500  2 13  4   5.9 1004 201  3.0 6  4.7  80    0    0 287 -330  0
3823500 2818500  2 13  5   5.3 1004 192  2.5 7  4.6  80    0    0 295 -334  0
3823500 2818500  2 13  6   4.9 1003 187  2.6 6  4.5  81    0    0 294 -340  0
3823500 2818500  2 13  7   4.9 1003 180  2.3 6  4.5  83    0    0 287 -343  0
3823500 2818500  2 13  8   4.6 1003 170  2.7 6  4.5  84    0    0 288 -346  0
3823500 2818500  2 13  9   5.0 1002 174  2.4 6  4.6  85    9   38 290 -347  0
3823500 2818500  2 13 10   6.2 1002 181  2.4 6  4.7  82   27   99 295 -349  0
3823500 2818500  2 13 11   8.3 1001 174  2.6 6  5.0  77   12  127 300 -355  0
3823500 2818500  2 13 12   9.7 1001 177  3.5 8  5.1  71    0  111 320 -362  0
3823500 2818500  2 13 13   9.1 1000 182  3.2 8  5.3  71    0  100 337 -367  0
3823500 2818500  2 13 14  10.5  999 192  4.0 4  5.6  73   85  159 309 -370  0
3823500 2818500  2 13 15  11.8  998 189  3.8 5  5.8  69   99  137 289 -370  0
3823500 2818500  2 13 16  11.9  997 182  4.2 6  6.0  68   25   92 307 -369  0
3823500 2818500  2 13 17  11.6  996 193  3.3 7  6.0  69    4   39 320 -369  0
3823500 2818500  2 13 18  10.9  996 187  2.9 8  6.1  72    0    6 333 -366  0
3823500 2818500  2 13 19  10.9  996 203  2.9 8  6.1  74    0    0 341 -364  0
3823500 2818500  2 13 20  10.3  996 191  3.2 8  6.3  78    0    0 342 -364  0
3823500 2818500  2 13 21   9.4  995 176  3.3 8  6.6  85    0    0 341 -363  0
3823500 2818500  2 13 22   9.1  995 188  2.3 7  6.6  89    0    0 333 -362  0
3823500 2818500  2 13 23   8.6  994 193  2.9 6  6.6  91    0    0 314 -361  0
3823500 2818500  2 13 24   8.4  994 190  2.6 8  6.5  93    0    0 324 -360  0
3823500 2818500  2 14  1   8.3  993 181  2.7 7  6.5  92    0    0 333 -359  0
3823500 2818500  2 14  2   8.3  993 179  3.3 7  6.4  92    0    0 324 -359  0
3823500 2818500  2 14  3   8.7  992 188  4.3 7  6.4  91    0    0 326 -358  0
3823500 2818500  2 14  4   9.1  991 198  3.9 7  6.4  88    0    0 328 -359  0
3823500 2818500  2 14  5   8.9  991 228  6.4 8  6.3  86    0    0 332 -359  0
3823500 2818500  2 14  6   8.7  991 232  5.4 7  5.9  81    0    0 330 -359  0
3823500 2818500  2 14  7   7.9  992 229  7.4 7  5.5  79    0    0 321 -359  0
3823500 2818500  2 14  8   6.9  992 226  6.9 8  5.3  81    0    0 325 -358  0
3823500 2818500  2 14  9   6.0  994 269  7.3 8  5.1  84    3   33 329 -357  0
3823500 2818500  2 14 10   6.0  996 258  4.8 7  5.2  88    0   65 322 -357  0
3823500 2818500  2 14 11   7.0  998 243  4.9 6  5.4  89    8  119 313 -358  0
3823500 2818500  2 14 12   8.5  999 243  5.4 4  5.4  82   64  151 301 -359  0
3823500 2818500  2 14 13   8.4  999 241  4.5 6  5.3  75    4  131 301 -360  0
3823500 2818500  2 14 14   8.6 1000 244  4.5 5  5.2  74    0  103 305 -362  0
3823500 2818500  2 14 15   8.8 1000 234  4.5 4  5.2  73   33  124 296 -362  0
3823500 2818500  2 14 16   8.8 1001 224  4.4 6  5.1  72   23   88 300 -360  0
3823500 2818500  2 14 17   8.3 1001 228  3.9 6  5.0  72   41   47 305 -358  0
3823500 2818500  2 14 18   6.2 1002 223  2.6 7  4.9  76    0    3 300 -356  0
3823500 2818500  2 14 19   6.3 1002 214  3.1 5  4.8  80    0    0 289 -355  0
3823500 2818500  2 14 20   6.1 1003 207  2.0 4  4.8  80    0    0 275 -353  0
3823500 2818500  2 14 21   7.0 1003 197  2.6 5  4.8  79    0    0 275 -351  0
3823500 2818500  2 14 22   6.9 1002 191  3.0 6  4.9  78    0    0 281 -346  0
3823500 2818500  2 14 23   7.4 1002 188  3.4 7  4.9  76    0    0 289 -342  0
3823500 2818500  2 14 24   7.2 1001 185  3.7 8  4.8  75    0    0 302 -342  0
3823500 2818500  2 15  1   7.6 1000 180  4.0 7  4.8  74    0    0 307 -342  0
3823500 2818500  2 15  2   7.9  998 193  4.9 8  4.8  73    0    0 312 -343  0
3823500 2818500  2 15  3   8.3  997 196  5.2 7  4.8  70    0    0 317 -344  0
3823500 2818500  2 15  4   7.8  995 196  5.2 7  4.8  70    0    0 316 -345  0
3823500 2818500  2 15  5   7.2  994 203  6.0 8  5.0  76    0    0 324 -346  0
3823500 2818500  2 15  6   6.8  994 204  5.4 8  5.5  86    0    0 332 -348  0
3823500 2818500  2 15  7   7.1  993 201  5.8 8  5.8  91    0    0 336 -349  0
3823500 2818500  2 15  8   7.5  992 202  4.9 8  5.9  90    0    0 340 -350  0
3823500 2818500  2 15  9   7.9  992 206  5.5 8  6.1  92    0   21 345 -352  0
3823500 2818500  2 15 10   8.8  991 212  6.5 6  6.4  92    0   49 339 -355  0
3823500 2818500  2 15 11  10.4  990 219  6.8 7  7.0  91    0   69 337 -359  0
3823500 2818500  2 15 12  11.2  990 236  5.9 8  7.4  89    0   85 353 -364  0
3823500 2818500  2 15 13  12.2  991 235  6.0 8  7.3  83   30  107 361 -369  0
3823500 2818500  2 15 14  12.6  991 250  7.3 7  6.7  73    0  101 354 -369  0
3823500 2818500  2 15 15  12.2  991 252  6.2 6  6.1  66  110   29 335 -364  0
3823500 2818500  2 15 16  11.9  991 252  7.2 7  5.7  63    5   65 332 -360  0
3823500 2818500  2 15 17  10.7  990 270  6.4 7  5.4  64    0   18 337 -358  0
3823500 2818500  2 15 18   8.3  990 229  8.7 7  5.5  73    0    4 330 -358  0
