     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3823500 2818500  3 22 10   4.9 1020 123  2.4 2  2.3  46  324   90 221 -326  1
3823500 2818500  3 22 11   6.6 1020 116  2.3 1  2.3  41  444   88 225 -342  1
3823500 2818500  3 22 12   8.7 1020 109  2.3 1  2.4  37  526   85 227 -356  1
3823500 2818500  3 22 13  10.2 1020 116  2.6 1  2.4  32  547   86 233 -368  1
3823500 2818500  3 22 14  11.4 1019 104  2.5 2  2.1  27  534   80 240 -375  1
3823500 2818500  3 22 15  12.1 1019 110  2.7 1  2.0  23  477   74 242 -377  1
3823500 2818500  3 22 16  12.6 1018  95  2.6 1  1.8  21  380   65 241 -375  1
3823500 2818500  3 22 17  12.8 1018 110  2.0 1  1.8  20  251   57 241 -369  1
3823500 2818500  3 22 18  11.8 1017 111  2.5 1  1.9  22  109   43 240 -360  1
3823500 2818500  3 22 19   9.5 1017  96  0.6 1  2.0  26   11   11 237 -350  1
3823500 2818500  3 22 20   8.0 1017  99  1.1 1  2.0  29    0    0 231 -342  1
3823500 2818500  3 22 21   6.5 1018 114  0.6 1  2.0  32    0    0 227 -336  1
3823500 2818500  3 22 22   5.2 1018 111  0.4 0  2.1  37    0    0 221 -332  1
3823500 2818500  3 22 23   4.9 1018 108  0.6 1  2.2  40    0    0 219 -328  1
3823500 2818500  3 22 24   3.5 1018 119  0.8 1  2.2  43    0    0 221 -325  1
3823500 2818500  3 23  1   3.3 1018 128  0.8 1  2.2  46    0    0 219 -322  1
3823500 2818500  3 23  2   2.1 1018 114  0.8 1  2.2  49    0    0 218 -320  1
3823500 2818500  3 23  3   1.6 1018 142  1.0 1  2.2  52    0    0 216 -319  1
3823500 2818500  3 23  4   1.7 1018 118  1.2 1  2.2  52    0    0 217 -319  1
3823500 2818500  3 23  5   1.2 1018 135  1.2 1  2.2  53    0    0 216 -319  1
3823500 2818500  3 23  6   0.0 1018 125  0.5 1  2.2  56    0    0 214 -317  1
3823500 2818500  3 23  7   0.0 1018 126  0.7 1  2.2  58    0    0 213 -316  1
3823500 2818500  3 23  8   4.0 1019 138  1.0 1  2.4  54   52   54 219 -316  1
3823500 2818500  3 23  9   6.3 1019 141  1.0 0  2.5  46  145  101 225 -318  1
3823500 2818500  3 23 10   9.5 1019 130  1.3 0  2.5  38  337   84 228 -325  1
3823500 2818500  3 23 11  11.3 1019 130  1.8 0  2.4  31  462   78 233 -341  1
3823500 2818500  3 23 12  13.0 1019 143  1.7 0  2.3  26  540   75 238 -358  1
3823500 2818500  3 23 13  14.2 1018 151  1.9 0  2.2  23  573   71 243 -370  1
3823500 2818500  3 23 14  15.0 1018 160  2.2 0  2.2  22  559   65 247 -378  1
3823500 2818500  3 23 15  15.7 1018 168  2.1 0  2.2  21  501   60 250 -383  1
3823500 2818500  3 23 16  16.1 1017 149  1.8 0  2.2  20  400   56 252 -384  1
3823500 2818500  3 23 17  16.2 1017 150  0.7 0  2.2  20  261   53 252 -379  1
3823500 2818500  3 23 18  15.9 1017 145  0.3 0  2.2  20  114   44 251 -371  1
3823500 2818500  3 23 19  12.4 1017  74  0.1 0  2.3  23   12   11 247 -359  1
3823500 2818500  3 23 20   8.5 1017  87  0.1 0  2.2  28    0    0 236 -349  1
3823500 2818500  3 23 21   6.0 1017 114  0.1 0  2.3  36    0    0 228 -342  1
3823500 2818500  3 23 22   4.2 1018 133  0.1 0  2.4  45    0    0 223 -339  1
3823500 2818500  3 23 23   2.8 1018 147  0.2 0  2.4  49    0    0 219 -336  1
3823500 2818500  3 23 24   2.0 1018 169  0.4 0  2.4  54    0    0 216 -334  1
3823500 2818500  3 24  1   2.4 1017 180  1.0 0  2.6  58    0    0 218 -331  1
3823500 2818500  3 24  2   1.8 1018 185  0.7 0  2.6  60    0    0 218 -330  1
3823500 2818500  3 24  3   2.4 1017 184  0.5 0  2.6  60    0    0 218 -328  1
3823500 2818500  3 24  4   2.1 1017 194  0.5 0  2.6  58    0    0 219 -326  1
3823500 2818500  3 24  5   1.1 1017 213  0.6 0  2.5  60    0    0 217 -324  1
3823500 2818500  3 24  6   1.9 1017 216  0.8 0  2.5  60    0    0 217 -324  1
3823500 2818500  3 24  7   1.4 1017 195  0.8 0  2.5  59    0    0 217 -324  1
3823500 2818500  3 24  8   4.2 1018 188  1.2 0  2.7  58   33   67 220 -325  1
3823500 2818500  3 24  9   7.6 1018 185  1.0 0  3.0  52   94  136 227 -332  1
3823500 2818500  3 24 10  11.1 1018 188  1.3 0  3.3  45  249  153 236 -344  1
3823500 2818500  3 24 11  14.4 1017 198  1.4 0  3.5  38  352  166 245 -360  1
3823500 2818500  3 24 12  17.2 1017 214  2.0 0  3.7  33  438  161 255 -374  1
3823500 2818500  3 24 13  18.6 1017 219  3.3 0  3.8  30  472  156 261 -384  1
3823500 2818500  3 24 14  19.2 1016 223  2.9 0  3.7  27  473  143 266 -391  1
3823500 2818500  3 24 15  19.9 1015 235  3.7 0  3.7  26  419  129 270 -395  1
3823500 2818500  3 24 16  20.1 1015 241  4.2 0  3.7  26  328  112 272 -395  1
3823500 2818500  3 24 17  19.4 1014 238  3.7 0  3.9  28  213   88 272 -391  1
3823500 2818500  3 24 18  18.2 1014 231  2.8 1  4.2  31   89   59 273 -383  1
3823500 2818500  3 24 19  17.1 1014 212  1.8 6  4.4  35    7   13 286 -373  1
3823500 2818500  3 24 20  16.3 1014 274  2.0 7  4.7  40    0    0 299 -365  1
3823500 2818500  3 24 21  14.8 1014 288  2.2 6  5.0  46    0    0 295 -360  1
3823500 2818500  3 24 22  13.4 1014 302  1.4 5  5.0  50    0    0 287 -356  1
3823500 2818500  3 24 23  11.3 1015 301  2.7 5  4.7  53    0    0 280 -354  1
3823500 2818500  3 24 24  10.6 1015 268  1.4 6  4.6  56    0    0 280 -352  1
3823500 2818500  3 25  1   8.3 1015 266  1.5 3  4.5  61    0    0 271 -351  1
3823500 2818500  3 25  2   7.4 1015 247  1.1 3  4.3  66    0    0 259 -350  1
3823500 2818500  3 25  3   6.9 1015 248  1.2 2  4.4  70    0    0 256 -349  1
3823500 2818500  3 25  4   6.1 1015 236  0.9 1  4.4  73    0    0 251 -347  1
3823500 2818500  3 25  5   5.8 1015 239  1.3 1  4.4  76    0    0 247 -345  1
3823500 2818500  3 25  6   4.9 1015 236  0.4 2  4.3  78    0    0 247 -343  1
3823500 2818500  3 25  7   4.1 1015 231  0.1 1  4.2  81    0    0 245 -341  1
3823500 2818500  3 25  8   6.5 1015 257  0.1 3  4.6  83   30   72 248 -341  1
3823500 2818500  3 25  9   9.5 1015 283  0.4 3  5.1  77   82  147 258 -347  1
3823500 2818500  3 25 10  11.5 1015 304  0.9 4  5.3  67  170  204 265 -357  1
3823500 2818500  3 25 11  13.9 1015 295  2.0 5  5.3  58  164  261 276 -369  1
3823500 2818500  3 25 12  15.0 1015 303  2.0 4  5.2  51  322  242 281 -380  1
3823500 2818500  3 25 13  15.8 1015 299  1.9 5  5.2  48  281  278 284 -389  1
3823500 2818500  3 25 14  16.7 1015 330  1.5 5  5.1  44  206  289 291 -395  1
3823500 2818500  3 25 15  17.2 1014 334  1.6 6  5.0  42  159  265 297 -398  1
3823500 2818500  3 25 16  17.3 1014   3  1.2 6  5.0  41   70  214 301 -397  1
3823500 2818500  3 25 17  16.2 1013 342  1.0 6  5.0  42   98  122 300 -393  1
3823500 2818500  3 25 18  15.6 1013  26  1.2 6  4.9  44   57   66 297 -386  1
3823500 2818500  3 25 19  13.5 1013  24  0.9 7  4.9  48    6   13 298 -375  1
3823500 2818500  3 25 20  10.9 1013  45  0.3 7  4.9  56    0    0 296 -365  1
3823500 2818500  3 25 21  10.6 1013  55  0.6 5  4.8  60    0    0 285 -359  1
3823500 2818500  3 25 22   9.5 1013  64  0.8 3  4.8  63    0    0 268 -357  1
3823500 2818500  3 25 23   8.4 1013  58  1.2 2  4.8  67    0    0 250 -357  1
3823500 2818500  3 25 24   7.6 1013  50  0.8 3  4.8  72    0    0 247 -357  1
3823500 2818500  3 26  1   6.3 1013  43  0.8 2  4.8  77    0    0 243 -357  1
3823500 2818500  3 26  2   5.5 1013  42  1.2 1  4.7  81    0    0 228 -356  1
3823500 2818500  3 26  3   4.5 1013  39  0.5 1  4.5  83    0    0 220 -354  1
3823500 2818500  3 26  4   3.6 1013  32  0.2 0  4.3  85    0    0 215 -352  1
3823500 2818500  3 26  5   2.9 1013  32  0.1 0  4.2  88    0    0 210 -351  1
3823500 2818500  3 26  6   2.7 1013  41  0.5 2  4.2  90    0    0 223 -350  1
3823500 2818500  3 26  7   2.5 1013  15  0.1 1  4.1  90    0    0 229 -350  1
3823500 2818500  3 26  8   3.8 1013  24  0.2 0  4.4  94   33   76 222 -352  1
3823500 2818500  3 26  9   8.3 1013  53  1.0 1  5.2  90   78  159 232 -359  1
3823500 2818500  3 26 10  11.0 1013  70  1.5 1  5.7  76  188  215 247 -370  1
3823500 2818500  3 26 11  13.1 1013  66  2.3 1  5.7  65  270  248 254 -383  1
3823500 2818500  3 26 12  15.1 1013  74  2.5 1  5.5  55  330  265 260 -394  1
3823500 2818500  3 26 13  16.0 1012  69  2.4 3  5.4  49  357  266 279 -402  1
3823500 2818500  3 26 14  16.4 1012  72  2.7 4  5.3  46  314  273 301 -406  1
3823500 2818500  3 26 15  16.3 1011  65  2.7 4  5.2  45  160  291 309 -406  1
3823500 2818500  3 26 16  16.7 1011  76  3.1 4  5.3  45   93  235 312 -404  1
3823500 2818500  3 26 17  16.3 1010  72  2.8 4  5.2  45  104  143 313 -400  1
3823500 2818500  3 26 18  15.1 1010  60  2.8 3  5.1  46   64   77 306 -395  1
3823500 2818500  3 26 19  13.4 1010  81  2.4 6  5.1  50    7   15 311 -388  1
3823500 2818500  3 26 20  12.6 1010  79  3.4 6  4.9  53    0    0 319 -381  1
3823500 2818500  3 26 21  11.9 1010  89  2.4 6  4.6  51    0    0 316 -377  1
3823500 2818500  3 26 22  11.0 1010  88  1.6 4  4.2  50    0    0 304 -374  1
3823500 2818500  3 26 23  10.7 1010  93  1.4 4  4.0  50    0    0 292 -371  1
3823500 2818500  3 26 24  10.2 1010 101  1.9 4  4.0  50    0    0 291 -367  1
3823500 2818500  3 27  1   8.4 1010   8  1.4 2  3.9  53    0    0 278 -365  1
3823500 2818500  3 27  2   5.8 1010  64  1.1 2  3.7  60    0    0 261 -363  1
3823500 2818500  3 27  3   7.1 1010  78  1.1 2  3.8  64    0    0 259 -362  1
3823500 2818500  3 27  4   5.7 1010 124  1.2 1  4.0  66    0    0 253 -362  1
3823500 2818500  3 27  5   5.1 1009  87  0.7 2  4.0  72    0    0 250 -363  1
3823500 2818500  3 27  6   5.5 1009  93  0.7 4  4.1  74    0    0 266 -364  1
3823500 2818500  3 27  7   4.5 1009  17  0.2 4  4.1  75    0    0 276 -364  1
3823500 2818500  3 27  8   6.6 1010  46  0.6 4  4.4  77   37   72 278 -366  1
3823500 2818500  3 27  9  10.4 1010 126  1.3 4  5.0  72   81  153 288 -370  1
3823500 2818500  3 27 10  13.8 1010  84  1.2 4  5.5  62  225  186 300 -376  1
3823500 2818500  3 27 11  15.3 1010  91  1.3 3  5.7  56  308  215 305 -379  1
3823500 2818500  3 27 12  17.0 1010 115  0.7 3  5.9  52  381  222 307 -383  1
3823500 2818500  3 27 13  17.6 1009  78  1.8 2  6.0  48  436  213 306 -396  1
3823500 2818500  3 27 14  18.7 1009 258  1.8 1  5.8  45  402  211 296 -405  1
3823500 2818500  3 27 15  18.7 1008 259  1.6 2  5.6  42  221  260 301 -407  1
3823500 2818500  3 27 16  18.9 1008 134  1.7 3  5.3  39  212  190 314 -405  1
3823500 2818500  3 27 17  18.1 1008   7  1.4 2  4.9  37  181  119 313 -398  1
3823500 2818500  3 27 18  16.5 1007  39  2.1 1  5.1  41   83   74 303 -393  1
3823500 2818500  3 27 19  14.2 1007  43  1.1 0  5.4  49   10   15 289 -385  1
3823500 2818500  3 27 20  12.7 1008  32  1.0 0  5.4  56    0    0 274 -376  1
3823500 2818500  3 27 21  11.2 1008  31  0.7 0  5.4  62    0    0 268 -369  1
3823500 2818500  3 27 22   9.9 1008  32  0.6 0  5.3  67    0    0 263 -365  1
3823500 2818500  3 27 23   9.2 1009  66  0.7 1  5.4  71    0    0 260 -362  1
3823500 2818500  3 27 24   8.7 1009 111  0.9 3  5.4  75    0    0 257 -360  1
3823500 2818500  3 28  1   8.5  998 165  1.1 5  5.6  78    0    0 325 -341  1
3823500 2818500  3 28  2   8.4  998 205  1.2 6  5.7  81    0    0 323 -341  1
3823500 2818500  3 28  3   8.4  998 236  1.2 7  5.9  84    0    0 324 -340  1
3823500 2818500  3 28  4   8.1  998 237  1.1 7  5.9  86    0    0 314 -338  1
3823500 2818500  3 28  5   8.1  998 237  1.1 7  5.9  86    0    0 305 -337  1
3823500 2818500  3 28  6   7.5  998 243  1.1 7  6.0  90    0    0 311 -336  1
3823500 2818500  3 28  7   7.4  999 232  1.0 7  6.0  91    1   14 318 -336  1
3823500 2818500  3 28  8   7.6  999 237  1.3 7  5.9  90   12   68 319 -337  1
3823500 2818500  3 28  9   8.1 1000 239  2.4 8  5.9  89    2  105 327 -338  1
3823500 2818500  3 28 10   8.6 1000 235  3.4 7  5.8  84   17  183 329 -340  1
3823500 2818500  3 28 11   9.9 1000 239  3.7 5  5.5  75  185  218 316 -345  1
3823500 2818500  3 28 12  10.3 1000 232  4.7 6  5.0  64  133  265 311 -351  1
3823500 2818500  3 28 13  11.0  999 256  3.9 7  4.7  58   23  246 318 -354  1
3823500 2818500  3 28 14  10.9  999 247  4.8 7  4.5  55    3  193 320 -354  1
3823500 2818500  3 28 15  11.3  999 242  4.5 6  4.4  53    8  186 312 -353  1
3823500 2818500  3 28 16  11.5  998 235  3.6 5  4.5  53    8  153 302 -353  1
3823500 2818500  3 28 17  10.2  998 234  3.9 5  4.8  58   48  128 296 -349  1
3823500 2818500  3 28 18   8.5  998 233  3.0 7  5.3  71   17   59 302 -344  1
3823500 2818500  3 28 19   8.4  998 240  1.9 7  5.6  80   17   11 308 -337  1
3823500 2818500  3 28 20   7.7  998 222  2.2 5  5.7  84    0    0 293 -332  1
3823500 2818500  3 28 21   7.3  998 223  1.7 3  5.7  87    0    0 269 -327  1
3823500 2818500  3 28 22   7.3  998 227  1.3 3  5.6  87    0    0 257 -323  1
3823500 2818500  3 28 23   7.3  998 209  1.2 4  5.6  86    0    0 264 -320  1
3823500 2818500  3 28 24   7.2  997 200  1.3 5  5.7  88    0    0 275 -319  1
3823500 2818500  3 29  1   7.8  997 206  1.7 7  5.8  88    0    0 293 -319  1
3823500 2818500  3 29  2   8.1  997 201  1.5 7  5.9  87    0    0 307 -319  1
3823500 2818500  3 29  3   8.3  996 197  1.5 7  6.0  87    0    0 307 -318  1
3823500 2818500  3 29  4   8.3  996 199  1.2 7  6.1  88    0    0 306 -317  1
3823500 2818500  3 29  5   8.4  995 200  0.9 7  6.3  91    0    0 306 -316  1
3823500 2818500  3 29  6   8.1  995 203  0.8 7  6.3  92    0    0 307 -316  1
3823500 2818500  3 29  7   8.1  995 241  0.8 8  6.3  92    0    4 313 -316  1
3823500 2818500  3 29  8   8.0  995 250  0.7 8  6.3  92    0   31 317 -317  1
3823500 2818500  3 29  9   8.3  995 264  1.3 7  6.3  92    4  124 311 -320  1
3823500 2818500  3 29 10   8.6  995 237  1.5 8  6.3  90    2  162 311 -329  1
3823500 2818500  3 29 11   9.0  996 225  1.1 8  6.2  86    0  168 318 -345  1
3823500 2818500  3 29 12  10.0  997 210  1.3 7  5.9  79   43  299 317 -358  1
3823500 2818500  3 29 13  10.8  997 212  1.9 6  5.8  73   78  331 308 -368  1
3823500 2818500  3 29 14  11.0  997 209  1.8 6  5.8  70   66  312 304 -372  1
3823500 2818500  3 29 15  11.1  997 218  1.6 5  5.7  68   97  292 302 -369  1
3823500 2818500  3 29 16  12.1  996 174  1.5 5  5.6  65  177  224 300 -364  1
3823500 2818500  3 29 17  11.8  996 173  1.6 6  5.6  64   99  160 307 -360  1
3823500 2818500  3 29 18  11.3  995 141  1.0 6  5.8  67   53   85 311 -355  1
3823500 2818500  3 29 19  10.3  995 133  1.0 6  5.9  72    2   13 310 -348  1
3823500 2818500  3 29 20   9.5  995 122  0.8 6  6.0  77    0    0 308 -342  1
3823500 2818500  3 29 21   9.1  994 120  1.1 7  6.0  81    0    0 311 -338  1
3823500 2818500  3 29 22   9.2  994 117  0.4 7  6.0  82    0    0 315 -338  1
3823500 2818500  3 29 23   8.9  993 119  0.9 7  6.0  83    0    0 316 -338  1
3823500 2818500  3 29 24   8.7  992 122  0.8 6  6.1  85    0    0 309 -336  1
3823500 2818500  3 30  1   9.0  992 121  1.7 7  6.1  85    0    0 308 -335  1
3823500 2818500  3 30  2   9.4  990 124  1.8 7  6.2  84    0    0 316 -336  1
3823500 2818500  3 30  3   9.6  989 131  2.2 7  6.3  84    0    0 317 -338  1
3823500 2818500  3 30  4   9.3  988 140  1.8 6  6.4  85    0    0 304 -339  1
3823500 2818500  3 30  5   9.0  988 127  1.0 6  6.4  87    0    0 292 -340  1
3823500 2818500  3 30  6   9.2  987 130  1.2 6  6.5  88    0    0 294 -341  1
3823500 2818500  3 30  7   9.3  986 147  1.5 8  6.5  87    0   12 315 -342  1
3823500 2818500  3 30  8  10.1  986 150  1.7 7  6.6  85    0   53 327 -344  1
3823500 2818500  3 30  9  10.6  985 145  2.4 6  6.7  83   31  162 312 -349  1
3823500 2818500  3 30 10  12.8  985 153  2.9 5  7.0  80  114  246 301 -356  1
3823500 2818500  3 30 11  14.5  985 173  3.7 4  7.3  72  188  297 295 -360  1
3823500 2818500  3 30 12  15.6  984 169  4.0 4  7.2  66  352  284 295 -363  1
3823500 2818500  3 30 13  16.3  985 167  3.7 4  7.0  60  281  326 303 -373  1
3823500 2818500  3 30 14  17.1  984 166  4.1 4  6.8  56  245  319 314 -385  1
3823500 2818500  3 30 15  16.8  984 176  3.4 6  6.6  53   40  262 331 -391  1
3823500 2818500  3 30 16  15.7  983 182  3.7 7  6.5  54    0  125 345 -393  1
3823500 2818500  3 30 17  13.8  982 231  5.8 6  6.5  60    6  118 340 -390  1
3823500 2818500  3 30 18  12.5  983 225  3.1 8  6.5  67    4   59 341 -385  1
3823500 2818500  3 30 19  11.8  984 220  2.8 7  6.3  70    7   18 342 -379  1
3823500 2818500  3 30 20  11.3  984 204  1.6 7  6.1  70    0    0 336 -374  1
3823500 2818500  3 30 21  10.9  984 184  1.0 6  6.1  72    0    0 329 -368  1
3823500 2818500  3 30 22  10.6  984 176  3.7 5  5.9  71    0    0 317 -359  1
3823500 2818500  3 30 23   9.9  985 211  2.1 7  5.6  70    0    0 320 -349  1
3823500 2818500  3 30 24   6.4  986 234  3.9 8  5.1  74    0    0 327 -340  1
3823500 2818500  3 31  1   5.8  987 232  3.8 6  4.8  79    0    0 310 -333  1
3823500 2818500  3 31  2   5.3  988 203  2.3 2  4.7  81    0    0 269 -328  1
3823500 2818500  3 31  3   5.1  989 189  1.3 1  4.6  82    0    0 239 -324  1
3823500 2818500  3 31  4   5.1  989 196  1.0 1  4.5  81    0    0 234 -323  1
3823500 2818500  3 31  5   5.1  989 192  1.8 1  4.4  79    0    0 234 -325  1
3823500 2818500  3 31  6   4.9  989 177  1.8 1  4.4  79    0    0 234 -325  1
3823500 2818500  3 31  7   5.1  989 175  2.1 4  4.4  80    1   17 244 -322  1
3823500 2818500  3 31  8   6.7  989 177  3.0 7  4.5  76   17   77 272 -323  1
3823500 2818500  3 31  9   7.7  989 192  4.3 5  4.4  68   79  151 280 -327  1
3823500 2818500  3 31 10   8.6  989 200  3.9 4  4.2  61  152  211 269 -333  1
3823500 2818500  3 31 11   9.4  989 201  4.4 4  4.1  56  269  230 266 -339  1
3823500 2818500  3 31 12  10.5  988 196  6.5 3  4.0  51  346  235 262 -345  1
3823500 2818500  3 31 13  11.3  988 199  6.8 3  3.8  46  324  261 259 -351  1
3823500 2818500  3 31 14  11.7  988 203  6.1 4  3.7  42  236  278 264 -354  1
3823500 2818500  3 31 15  11.7  988 200  6.3 3  3.5  40  309  205 262 -353  1
3823500 2818500  3 31 16  10.5  987 203  6.8 5  3.5  42   64  208 263 -351  1
3823500 2818500  3 31 17   8.9  988 213  6.2 6  4.2  54    8  116 271 -347  1
3823500 2818500  3 31 18   8.7  988 214  5.5 4  4.5  62    6   60 264 -341  1
3823500 2818500  3 31 19   7.5  989 197  5.5 5  4.4  64    8   14 256 -335  1
3823500 2818500  3 31 20   6.3  989 204  3.6 5  4.4  70    0    0 255 -330  1
3823500 2818500  3 31 21   6.6  990 217  3.7 6  4.4  72    0    0 256 -325  1
3823500 2818500  3 31 22   6.4  990 205  4.4 7  4.4  71    0    0 263 -322  1
3823500 2818500  3 31 23   5.7  991 209  4.4 8  4.3  72    0    0 269 -321  1
3823500 2818500  3 31 24   5.0  991 208  3.6 7  4.3  76    0    0 268 -321  1
3823500 2818500  4  1  1   5.1  992 206  4.3 6  4.3  77    0    0 257 -320  1
3823500 2818500  4  1  2   4.9  992 208  4.7 6  4.2  76    0    0 257 -320  1
3823500 2818500  4  1  3   4.5  992 214  4.9 7  4.1  76    0    0 260 -319  1
3823500 2818500  4  1  4   3.8  992 222  5.1 7  4.2  81    0    0 262 -319  1
3823500 2818500  4  1  5   3.6  993 220  4.8 8  4.4  86    0    0 264 -318  1
3823500 2818500  4  1  6   3.5  993 223  5.3 8  4.3  87    0    0 265 -317  1
3823500 2818500  4  1  7   3.8  994 225  5.3 7  4.2  84    0   11 261 -317  1
3823500 2818500  4  1  8   3.9  995 222  5.6 7  4.1  80    2   81 258 -318  1
3823500 2818500  4  1  9   4.3  995 224  6.0 7  4.0  77    0  107 259 -321  1
3823500 2818500  4  1 10   3.4  996 224  6.0 8  4.1  80    0  145 262 -328  1
3823500 2818500  4  1 11   3.9  997 223  5.3 7  4.3  85    2  189 263 -340  1
3823500 2818500  4  1 12   4.1  998 223  5.5 7  4.4  86   43  274 265 -350  1
3823500 2818500  4  1 13   5.1  998 235  5.5 7  4.4  82   80  291 269 -357  1
3823500 2818500  4  1 14   5.6  999 245  5.4 6  4.3  76   76  277 272 -362  1
3823500 2818500  4  1 15   5.8 1000 233  4.1 4  4.4  77  233  225 263 -362  1
3823500 2818500  4  1 16   5.9 1000 237  5.1 6  4.5  77   68  202 263 -358  1
3823500 2818500  4  1 17   7.1 1001 220  5.2 8  4.2  69   30  143 280 -355  1
3823500 2818500  4  1 18   7.1 1002 271  2.9 5  3.9  62   69   78 276 -352  1
3823500 2818500  4  1 19   4.6 1002 251  2.0 4  3.9  67   13   22 253 -345  1
3823500 2818500  4  1 20   3.7 1004 219  0.7 3  3.8  75    0    0 238 -339  1
3823500 2818500  4  1 21   2.2 1004 174  0.2 0  3.7  79    0    0 215 -334  1
3823500 2818500  4  1 22   2.8 1005 179  0.9 0  3.7  81    0    0 201 -331  1
3823500 2818500  4  1 23   2.6 1005 182  0.4 0  3.6  77    0    0 201 -329  1
3823500 2818500  4  1 24   2.6 1005 175  1.6 1  3.5  76    0    0 206 -329  1
3823500 2818500  4  2  1   2.7 1006 189  1.9 1  3.5  76    0    0 212 -331  1
3823500 2818500  4  2  2   2.7 1006 192  1.9 3  3.6  77    0    0 221 -329  1
3823500 2818500  4  2  3   2.3 1006 187  1.5 2  3.5  77    0    0 226 -326  1
3823500 2818500  4  2  4   2.1 1006 176  1.8 3  3.5  78    0    0 227 -325  1
3823500 2818500  4  2  5   2.1 1005 181  1.8 4  3.5  79    0    0 238 -324  1
3823500 2818500  4  2  6   2.2 1005 172  2.0 5  3.5  78    0    0 249 -325  1
3823500 2818500  4  2  7   2.6 1005 165  1.9 5  3.5  78    0   31 257 -325  1
3823500 2818500  4  2  8   4.2 1005 173  2.7 3  3.6  75   42  106 253 -327  1
3823500 2818500  4  2  9   6.6 1006 174  3.3 4  3.8  68  148  161 257 -334  1
3823500 2818500  4  2 10   8.4 1006 181  4.2 4  3.9  60  207  218 269 -343  1
3823500 2818500  4  2 11   9.7 1005 196  4.7 5  3.7  52  254  263 276 -352  1
3823500 2818500  4  2 12  10.7 1005 186  5.0 5  3.3  43  393  234 283 -361  1
3823500 2818500  4  2 13  11.3 1004 169  4.8 4  3.0  37  459  211 282 -368  1
3823500 2818500  4  2 14  11.7 1004 176  4.7 3  2.9  34  449  198 280 -373  1
3823500 2818500  4  2 15  11.9 1003 154  4.5 4  2.9  33  325  217 287 -373  1
3823500 2818500  4  2 16  12.0 1003 172  4.4 5  2.9  33  234  193 295 -370  1
3823500 2818500  4  2 17  11.8 1002 162  3.4 4  2.9  33  180  135 293 -366  1
3823500 2818500  4  2 18  11.4 1002 153  3.4 3  3.0  35   93   85 283 -362  1
3823500 2818500  4  2 19  10.4 1001 144  1.5 5  3.1  38   11   26 285 -358  1
3823500 2818500  4  2 20   9.9 1001 149  1.5 6  3.3  42    0    0 294 -355  1
3823500 2818500  4  2 21   9.4 1001 131  1.8 7  3.5  46    0    0 300 -353  1
3823500 2818500  4  2 22   9.1 1001 145  2.9 7  3.4  47    0    0 303 -350  1
3823500 2818500  4  2 23   8.6 1001 149  3.1 7  3.5  49    0    0 304 -349  1
3823500 2818500  4  2 24   8.3 1000 147  2.1 7  3.7  53    0    0 306 -348  1
3823500 2818500  4  3  1   8.4 1000 144  2.1 6  3.9  57    0    0 307 -348  1
3823500 2818500  4  3  2   8.1 1000 160  1.5 7  4.0  59    0    0 309 -346  1
3823500 2818500  4  3  3   7.6 1000 157  1.7 7  4.1  61    0    0 312 -345  1
3823500 2818500  4  3  4   7.2  999 158  1.3 7  4.3  66    0    0 312 -345  1
3823500 2818500  4  3  5   6.9  999 162  2.2 7  4.6  72    0    0 309 -342  1
3823500 2818500  4  3  6   6.3  999 150  2.3 7  5.0  82    0    0 307 -340  1
3823500 2818500  4  3  7   6.4  999 161  1.2 7  5.4  88    0   21 307 -339  1
3823500 2818500  4  3  8   7.2 1000 167  1.3 7  5.5  89    6   96 306 -339  1
3823500 2818500  4  3  9   8.6 1000 182  1.9 7  5.6  84   40  177 309 -340  1
3823500 2818500  4  3 10   9.5 1000 196  3.4 6  5.5  76  110  244 304 -343  1
3823500 2818500  4  3 11  10.5 1000 190  2.8 5  5.3  68  121  295 295 -349  1
3823500 2818500  4  3 12  11.9 1000 189  3.1 5  5.0  60  111  319 293 -356  1
3823500 2818500  4  3 13  11.1  999 177  2.9 5  5.0  58   74  312 295 -362  1
3823500 2818500  4  3 14  10.9  999 172  2.7 7  5.1  61    5  225 302 -367  1
3823500 2818500  4  3 15  10.0  999 187  2.9 8  5.3  66    0   86 313 -369  1
3823500 2818500  4  3 16   9.8  998 184  2.0 8  5.7  74    0   66 313 -368  1
3823500 2818500  4  3 17   9.6  998 161  2.6 8  6.0  79    0   79 311 -365  1
3823500 2818500  4  3 18   9.2  998 193  2.2 8  5.9  80    2   66 309 -359  1
3823500 2818500  4  3 19   8.8  998 193  1.2 8  5.8  80    0   11 307 -354  1
3823500 2818500  4  3 20   8.7  998 315  0.8 8  5.8  81    0    0 305 -350  1
3823500 2818500  4  3 21   7.7  998 310  0.6 7  5.7  83    0    0 301 -347  1
3823500 2818500  4  3 22   7.9  998  82  0.4 7  5.7  85    0    0 295 -346  1
3823500 2818500  4  3 23   7.9  998 129  1.6 7  5.7  85    0    0 297 -345  1
3823500 2818500  4  3 24   7.5  998 298  0.3 8  5.9  89    0    0 300 -345  1
3823500 2818500  4  4  1   7.3  998 324  0.4 7  6.0  92    0    0 301 -345  1
3823500 2818500  4  4  2   7.2  997 140  0.9 7  5.9  91    0    0 298 -344  1
3823500 2818500  4  4  3   6.8  997 139  2.8 7  5.7  90    0    0 298 -342  1
