stunde_des_jahres,waermeverlust_kw
1784,34.839999999999996
1785,33.767999999999994
1786,32.696
1787,31.087999999999997
1788,30.015999999999995
1789,28.139999999999997
1790,27.067999999999998
1791,26.264
1792,25.727999999999998
1793,25.459999999999997
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,32.964
1807,33.232
1808,31.624
1809,29.479999999999997
1810,25.727999999999998
1811,23.315999999999995
1812,23.851999999999997
1813,23.584
1814,21.708
1815,19.564
1816,19.028
1817,19.564
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,41.272
1831,42.07599999999999
1832,42.07599999999999
1833,41.53999999999999
1834,39.931999999999995
1835,37.788
1836,33.767999999999994
1837,32.16
1838,28.407999999999998
1839,24.924
1840,23.315999999999995
1841,23.315999999999995
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,44.75599999999999
1855,43.147999999999996
1856,40.467999999999996
1857,36.715999999999994
1858,33.232
1859,33.232
1860,29.479999999999997
1861,25.995999999999995
1862,23.584
1863,21.975999999999996
1864,20.635999999999996
1865,21.708
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,53.331999999999994
1879,54.94
1880,49.848
1881,40.736
1882,35.108
1883,32.964
1884,30.551999999999996
1885,28.944
1886,26.264
1887,25.459999999999997
1888,25.727999999999998
1889,26.531999999999996
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,54.135999999999996
1903,56.01199999999999
1904,49.58
1905,40.199999999999996
1906,32.428
1907,28.944
1908,25.191999999999997
1909,24.119999999999997
1910,21.439999999999998
1911,20.099999999999998
1912,18.491999999999997
1913,18.491999999999997
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,36.983999999999995
1927,35.912
1928,35.376
1929,32.16
1930,28.139999999999997
1931,25.995999999999995
1932,24.119999999999997
1933,21.975999999999996
1934,22.244
1935,20.635999999999996
1936,21.171999999999997
1937,22.244
1938,0.0
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,29.211999999999996
1951,28.944
1952,28.675999999999995
1953,28.407999999999998
1954,27.067999999999998
1955,25.727999999999998
1956,28.139999999999997
1957,30.284
1958,29.747999999999998
1959,29.479999999999997
1960,30.819999999999997
1961,32.964
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,42.879999999999995
1975,43.416
1976,41.53999999999999
1977,37.519999999999996
1978,34.571999999999996
1979,32.16
1980,32.964
1981,35.644
1982,32.428
1983,32.16
1984,31.891999999999996
1985,32.696
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,36.715999999999994
1999,37.251999999999995
2000,37.251999999999995
2001,35.376
2002,33.5
2003,32.696
2004,30.551999999999996
2005,28.675999999999995
2006,27.871999999999996
2007,25.459999999999997
2008,25.995999999999995
2009,25.459999999999997
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,39.12799999999999
2023,38.324
2024,35.644
2025,29.747999999999998
2026,27.871999999999996
2027,23.315999999999995
2028,19.564
2029,18.224
2030,16.884
2031,16.615999999999996
2032,16.884
2033,16.884
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,25.191999999999997
2047,27.067999999999998
2048,26.531999999999996
2049,24.387999999999998
2050,22.244
2051,18.491999999999997
2052,14.739999999999998
2053,13.667999999999997
2054,13.935999999999996
2055,13.132
2056,10.987999999999998
2057,13.399999999999999
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,34.303999999999995
2071,34.839999999999996
2072,33.232
2073,29.747999999999998
2074,28.139999999999997
2075,26.531999999999996
2076,27.335999999999995
2077,26.531999999999996
2078,26.531999999999996
2079,28.675999999999995
2080,30.284
2081,30.284
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,35.644
2095,36.715999999999994
2096,34.303999999999995
2097,34.303999999999995
2098,30.551999999999996
2099,28.944
2100,29.211999999999996
2101,27.067999999999998
2102,27.067999999999998
2103,27.604
2104,28.944
2105,27.335999999999995
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,31.891999999999996
2119,33.5
2120,31.087999999999997
2121,28.675999999999995
2122,24.119999999999997
2123,21.708
2124,18.759999999999998
2125,16.08
2126,16.615999999999996
2127,16.615999999999996
2128,16.884
2129,17.151999999999997
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,42.07599999999999
2143,42.07599999999999
2144,36.983999999999995
2145,29.211999999999996
2146,22.779999999999998
2147,19.564
2148,17.151999999999997
2149,14.472
2150,12.595999999999997
2151,11.255999999999997
2152,10.452
2153,9.915999999999997
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,44.75599999999999
2167,43.416
2168,31.624
2169,25.995999999999995
2170,19.295999999999996
2171,14.204
2172,10.719999999999999
2173,7.772
2174,5.627999999999998
2175,3.4840000000000013
2176,3.751999999999996
2177,4.02
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,48.507999999999996
2191,44.488
2192,37.519999999999996
2193,24.924
2194,19.564
2195,15.812
2196,9.915999999999997
2197,10.987999999999998
2198,9.915999999999997
2199,9.647999999999998
2200,8.844000000000001
2201,10.452
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,30.284
2215,30.819999999999997
2216,28.675999999999995
2217,24.119999999999997
2218,21.708
2219,19.564
2220,19.295999999999996
2221,18.759999999999998
2222,21.171999999999997
2223,22.779999999999998
2224,25.191999999999997
2225,23.584
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,30.551999999999996
2239,30.819999999999997
2240,25.459999999999997
2241,20.099999999999998
2242,15.275999999999996
2243,10.452
2244,6.1640000000000015
2245,2.6799999999999997
2246,0.0
2247,0.0
2248,1.3399999999999999
2249,2.6799999999999997
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,20.368
2263,20.368
2264,19.564
2265,18.759999999999998
2266,17.688
2267,14.204
2268,9.647999999999998
2269,8.844000000000001
2270,7.504000000000001
2271,5.091999999999996
2272,7.235999999999997
2273,12.595999999999997
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,36.983999999999995
2287,37.251999999999995
2288,37.251999999999995
2289,37.251999999999995
2290,35.644
2291,34.303999999999995
2292,33.5
2293,31.891999999999996
2294,32.16
2295,33.232
2296,32.964
2297,34.571999999999996
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,55.74399999999999
2311,50.919999999999995
2312,42.07599999999999
2313,35.376
2314,34.303999999999995
2315,31.891999999999996
2316,28.675999999999995
2317,25.191999999999997
2318,22.244
2319,21.171999999999997
2320,20.099999999999998
2321,20.099999999999998
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,45.023999999999994
2335,44.22
2336,41.80799999999999
2337,37.519999999999996
2338,31.087999999999997
2339,23.851999999999997
2340,19.564
2341,16.08
2342,15.007999999999997
2343,13.399999999999999
2344,14.739999999999998
2345,14.472
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,50.651999999999994
2359,48.507999999999996
2360,42.611999999999995
2361,36.44799999999999
2362,30.284
2363,24.387999999999998
2364,21.975999999999996
2365,21.171999999999997
2366,18.759999999999998
2367,17.955999999999996
2368,17.151999999999997
2369,18.759999999999998
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,37.519999999999996
2383,36.44799999999999
2384,32.428
2385,25.995999999999995
2386,21.439999999999998
2387,19.295999999999996
2388,17.688
2389,17.955999999999996
2390,19.028
2391,18.491999999999997
2392,17.955999999999996
2393,19.028
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,50.919999999999995
2407,48.507999999999996
2408,44.488
2409,38.86
2410,33.767999999999994
2411,30.551999999999996
2412,28.675999999999995
2413,26.264
2414,24.655999999999995
2415,23.584
2416,22.511999999999997
2417,22.779999999999998
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,48.239999999999995
2431,46.364
2432,36.715999999999994
2433,30.284
2434,26.264
2435,21.975999999999996
2436,18.224
2437,15.007999999999997
2438,13.399999999999999
2439,13.399999999999999
2440,14.204
2441,12.327999999999998
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,31.624
2455,30.819999999999997
2456,30.819999999999997
2457,30.284
2458,32.964
2459,32.428
2460,30.551999999999996
2461,28.407999999999998
2462,23.315999999999995
2463,21.708
2464,20.635999999999996
2465,22.511999999999997
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,37.519999999999996
2479,35.912
2480,33.767999999999994
2481,30.015999999999995
2482,28.944
2483,36.715999999999994
2484,33.767999999999994
2485,25.191999999999997
2486,25.727999999999998
2487,31.355999999999995
2488,31.087999999999997
2489,31.355999999999995
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,36.44799999999999
2503,35.644
2504,33.5
2505,32.964
2506,30.551999999999996
2507,28.139999999999997
2508,24.924
2509,21.975999999999996
2510,20.904
2511,27.604
2512,28.139999999999997
2513,24.655999999999995
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,31.624
2527,31.355999999999995
2528,29.747999999999998
2529,27.604
2530,25.459999999999997
2531,24.655999999999995
2532,22.244
2533,18.224
2534,16.884
2535,15.275999999999996
2536,12.327999999999998
2537,13.667999999999997
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,31.087999999999997
2551,31.355999999999995
2552,31.087999999999997
2553,30.015999999999995
2554,25.459999999999997
2555,25.727999999999998
2556,23.584
2557,19.831999999999997
2558,19.028
2559,16.884
2560,14.204
2561,12.059999999999999
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,25.459999999999997
2575,23.315999999999995
2576,20.099999999999998
2577,19.831999999999997
2578,20.099999999999998
2579,16.615999999999996
2580,14.204
2581,13.399999999999999
2582,12.059999999999999
2583,10.184000000000001
2584,10.184000000000001
2585,9.379999999999999
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,27.604
2599,28.407999999999998
2600,24.924
2601,20.904
2602,17.955999999999996
2603,16.08
2604,14.739999999999998
2605,12.595999999999997
2606,10.987999999999998
2607,9.379999999999999
2608,8.307999999999998
2609,9.112
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,24.655999999999995
2623,24.387999999999998
2624,21.975999999999996
2625,18.759999999999998
2626,15.544
2627,10.719999999999999
2628,9.112
2629,5.895999999999997
2630,5.359999999999999
2631,3.4840000000000013
2632,1.071999999999996
2633,0.535999999999998
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,29.747999999999998
2647,24.924
2648,17.419999999999998
2649,13.667999999999997
2650,9.379999999999999
2651,5.627999999999998
2652,2.1440000000000015
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,16.348
2671,13.132
2672,7.772
2673,5.091999999999996
2674,1.071999999999996
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,26.264
2695,17.955999999999996
2696,12.864
2697,8.575999999999997
2698,1.071999999999996
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,2.6799999999999997
2719,1.875999999999998
2720,0.0
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,24.387999999999998
2743,22.244
2744,18.759999999999998
2745,14.739999999999998
2746,11.255999999999997
2747,8.575999999999997
2748,6.432
2749,3.215999999999998
2750,6.432
2751,11.792
2752,11.255999999999997
2753,10.987999999999998
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,28.675999999999995
2767,27.067999999999998
2768,24.387999999999998
2769,20.904
2770,17.955999999999996
2771,15.812
2772,13.132
2773,9.647999999999998
2774,8.844000000000001
2775,7.772
2776,8.307999999999998
2777,9.647999999999998
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,32.428
2791,28.944
2792,21.975999999999996
2793,16.884
2794,13.399999999999999
2795,10.987999999999998
2796,10.719999999999999
2797,9.112
2798,7.504000000000001
2799,5.627999999999998
2800,4.288000000000003
2801,4.824000000000002
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,36.715999999999994
2815,31.891999999999996
2816,26.531999999999996
2817,19.295999999999996
2818,9.112
2819,3.751999999999996
2820,0.8040000000000018
2821,0.0
2822,0.0
2823,0.0
2824,0.0
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,21.708
2839,21.439999999999998
2840,19.831999999999997
2841,19.831999999999997
2842,17.151999999999997
2843,10.452
2844,8.04
2845,5.091999999999996
2846,5.091999999999996
2847,4.02
2848,5.359999999999999
2849,4.555999999999997
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,35.912
2863,33.232
2864,31.087999999999997
2865,28.407999999999998
2866,22.779999999999998
2867,23.048
2868,21.439999999999998
2869,19.831999999999997
2870,20.099999999999998
2871,17.688
2872,17.955999999999996
2873,18.491999999999997
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,46.89999999999999
2887,38.592
2888,25.727999999999998
2889,20.635999999999996
2890,17.419999999999998
2891,14.204
2892,13.667999999999997
2893,11.255999999999997
2894,9.379999999999999
2895,8.575999999999997
2896,8.04
2897,7.235999999999997
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,27.335999999999995
2911,25.459999999999997
2912,24.119999999999997
2913,21.975999999999996
2914,19.028
2915,9.112
2916,3.751999999999996
2917,2.411999999999996
2918,2.1440000000000015
2919,0.2680000000000038
2920,0.0
2921,0.0
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,23.584
2935,23.048
2936,22.779999999999998
2937,24.119999999999997
2938,24.119999999999997
2939,23.048
2940,21.975999999999996
2941,20.635999999999996
2942,19.028
2943,16.348
2944,15.275999999999996
2945,14.739999999999998
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,25.459999999999997
2959,25.727999999999998
2960,25.995999999999995
2961,26.264
2962,25.191999999999997
2963,24.924
2964,24.924
2965,23.584
2966,21.171999999999997
2967,19.295999999999996
2968,19.028
2969,19.831999999999997
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,36.715999999999994
2983,32.696
2984,29.747999999999998
2985,25.727999999999998
2986,21.975999999999996
2987,19.295999999999996
2988,17.419999999999998
2989,17.151999999999997
2990,15.544
2991,14.472
2992,16.348
2993,16.615999999999996
2994,0.0
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,35.912
3007,31.355999999999995
3008,28.139999999999997
3009,25.459999999999997
3010,19.831999999999997
3011,17.419999999999998
3012,13.132
3013,11.792
3014,12.327999999999998
3015,11.255999999999997
3016,10.452
3017,10.184000000000001
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,31.355999999999995
3031,27.871999999999996
3032,24.655999999999995
3033,19.295999999999996
3034,16.348
3035,13.935999999999996
3036,10.452
3037,10.987999999999998
3038,8.04
3039,6.967999999999998
3040,9.379999999999999
3041,10.184000000000001
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,33.232
3055,28.139999999999997
3056,24.119999999999997
3057,18.491999999999997
3058,15.544
3059,12.059999999999999
3060,9.112
3061,6.432
3062,5.895999999999997
3063,2.411999999999996
3064,0.0
3065,0.0
3066,0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,21.439999999999998
3079,16.348
3080,11.524000000000001
3081,5.895999999999997
3082,0.8040000000000018
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,0.0
3088,0.0
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,13.667999999999997
3103,8.575999999999997
3104,2.1440000000000015
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,15.544
3127,7.772
3128,1.875999999999998
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,14.472
3151,6.432
3152,0.2680000000000038
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,15.275999999999996
3175,8.04
3176,2.411999999999996
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,10.452
3199,8.844000000000001
3200,6.432
3201,2.1440000000000015
3202,0.0
3203,0.0
3204,0.0
3205,0.0
3206,0.0
3207,0.0
3208,0.0
3209,0.0
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,17.151999999999997
3223,16.884
3224,13.667999999999997
3225,9.647999999999998
3226,6.967999999999998
3227,4.02
3228,0.2680000000000038
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,0.0
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,10.719999999999999
3247,10.184000000000001
3248,7.235999999999997
3249,5.627999999999998
3250,2.6799999999999997
3251,1.071999999999996
3252,0.0
3253,4.555999999999997
3254,2.1440000000000015
3255,5.895999999999997
3256,6.432
3257,4.02
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,19.028
3271,16.348
3272,10.452
3273,5.359999999999999
3274,3.751999999999996
3275,0.0
3276,1.3399999999999999
3277,7.504000000000001
3278,7.235999999999997
3279,11.524000000000001
3280,9.112
3281,5.627999999999998
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,23.048
3295,22.244
3296,20.904
3297,19.831999999999997
3298,17.688
3299,15.275999999999996
3300,11.255999999999997
3301,11.524000000000001
3302,10.987999999999998
3303,12.059999999999999
3304,12.864
3305,11.524000000000001
3306,0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,23.584
3319,19.564
3320,15.007999999999997
3321,11.524000000000001
3322,9.379999999999999
3323,10.452
3324,9.915999999999997
3325,8.844000000000001
3326,8.04
3327,5.091999999999996
3328,5.359999999999999
3329,5.627999999999998
3330,0.0
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,29.747999999999998
3343,26.799999999999997
3344,15.812
3345,9.915999999999997
3346,9.915999999999997
3347,7.772
3348,5.627999999999998
3349,2.9480000000000035
3350,2.6799999999999997
3351,0.2680000000000038
3352,0.0
3353,0.8040000000000018
3354,0.0
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,25.995999999999995
3367,21.708
3368,15.544
3369,13.667999999999997
3370,11.792
3371,10.452
3372,8.04
3373,7.772
3374,7.772
3375,8.04
3376,6.699999999999999
3377,6.699999999999999
3378,0.0
3379,0.0
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,0.0
3390,32.428
3391,23.851999999999997
3392,16.348
3393,12.327999999999998
3394,10.184000000000001
3395,6.1640000000000015
3396,3.751999999999996
3397,1.3399999999999999
3398,0.0
3399,0.0
3400,0.0
3401,0.0
3402,0.0
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,11.524000000000001
3415,9.915999999999997
3416,9.647999999999998
3417,7.504000000000001
3418,5.359999999999999
3419,6.432
3420,8.04
3421,7.504000000000001
3422,6.699999999999999
3423,4.555999999999997
3424,1.875999999999998
3425,0.0
3426,0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,21.439999999999998
3439,15.544
3440,6.1640000000000015
3441,1.6080000000000036
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.0
3447,0.535999999999998
3448,0.8040000000000018
3449,6.699999999999999
3450,0.0
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,19.295999999999996
3463,17.419999999999998
3464,15.544
3465,14.739999999999998
3466,15.007999999999997
3467,17.688
3468,19.564
3469,9.915999999999997
3470,7.235999999999997
3471,4.824000000000002
3472,5.627999999999998
3473,4.824000000000002
3474,0.0
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,20.368
3487,15.812
3488,9.112
3489,4.02
3490,2.9480000000000035
3491,4.02
