stunde_des_jahres,t
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.0
3533,0.0
3534,6.231
3535,6.096999999999999
3536,5.627999999999999
3537,5.091999999999999
3538,4.221
3539,3.751999999999999
3540,2.9479999999999986
3541,2.4120000000000004
3542,2.01
3543,1.005
3544,1.2729999999999988
3545,0.0
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,5.962999999999999
3559,5.560999999999999
3560,5.359999999999999
3561,4.957999999999999
3562,3.551
3563,3.4169999999999994
3564,3.2159999999999997
3565,3.4169999999999994
3566,3.0820000000000003
3567,3.0149999999999992
3568,2.9479999999999986
3569,0.0
3570,0.0
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,0.0
3594,0.0
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,0.0
3614,0.0
3615,0.0
3616,0.0
3617,0.0
3618,0.0
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,9.379999999999999
3631,6.833999999999999
3632,5.359999999999999
3633,4.890999999999999
3634,4.556
3635,3.4839999999999987
3636,3.148999999999999
3637,3.0820000000000003
3638,2.4120000000000004
3639,2.01
3640,1.7420000000000007
3641,0.0
3642,0.0
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,7.235999999999999
3655,5.158999999999999
3656,3.551
3657,2.478999999999999
3658,1.8089999999999993
3659,0.937999999999999
3660,0.5360000000000004
3661,0.0
3662,0.0
3663,0.0
3664,0.0
3665,0.0
3666,0.0
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.0
3678,3.6179999999999994
3679,3.0820000000000003
3680,2.0770000000000004
3681,1.0720000000000007
3682,0.7370000000000009
3683,0.0
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,0.0
3690,0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,0.0
3702,3.4169999999999994
3703,3.2829999999999986
3704,2.478999999999999
3705,1.9429999999999987
3706,1.005
3707,0.1339999999999995
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3713,0.0
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,2.8810000000000002
3727,2.5460000000000003
3728,1.7420000000000007
3729,1.5410000000000001
3730,0.6699999999999999
3731,0.0
3732,0.0
3733,0.0
3734,0.0
3735,0.0
3736,0.0
3737,0.0
3738,0.0
3739,0.0
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0
3752,0.0
3753,0.0
3754,0.0
3755,0.0
3756,0.0
3757,0.0
3758,0.0
3759,0.0
3760,0.0
3761,0.0
3762,0.0
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3775,0.0
3776,0.0
3777,0.0
3778,0.0
3779,0.0
3780,0.0
3781,0.0
3782,0.0
3783,0.0
3784,0.0
3785,0.0
3786,0.0
3787,0.0
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0
3797,0.0
3798,4.421999999999999
3799,4.556
3800,5.226
3801,5.895999999999999
3802,5.761999999999999
3803,5.560999999999999
3804,4.957999999999999
3805,4.488999999999998
3806,3.8189999999999986
3807,3.4839999999999987
3808,3.0149999999999992
3809,0.0
3810,0.0
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.0
3821,0.0
3822,6.297999999999999
3823,5.694999999999999
3824,4.957999999999999
3825,4.421999999999999
3826,3.6179999999999994
3827,2.8810000000000002
3828,2.478999999999999
3829,1.8089999999999993
3830,2.0770000000000004
3831,1.5410000000000001
3832,1.8089999999999993
3833,0.0
3834,0.0
3835,0.0
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3845,0.0
3846,7.503999999999998
3847,4.823999999999999
3848,3.6179999999999994
3849,2.9479999999999986
3850,2.6799999999999997
3851,2.4120000000000004
3852,2.9479999999999986
3853,3.148999999999999
3854,2.8139999999999987
3855,2.2779999999999987
3856,1.6749999999999996
3857,0.0
3858,0.0
3859,0.0
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.0
3870,7.369999999999999
3871,6.833999999999999
3872,6.632999999999999
3873,5.627999999999999
3874,5.091999999999999
3875,3.8859999999999997
3876,3.2829999999999986
3877,2.8810000000000002
3878,2.6129999999999987
3879,2.8810000000000002
3880,3.148999999999999
3881,0.0
3882,0.0
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3893,0.0
3894,7.637999999999999
3895,6.231
3896,5.292999999999999
3897,4.221
3898,3.6849999999999996
3899,3.2829999999999986
3900,2.5460000000000003
3901,2.211
3902,1.8089999999999993
3903,1.6079999999999988
3904,1.1389999999999993
3905,0.0
3906,0.0
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,0.0
3928,0.0
3929,0.0
3930,0.0
3931,0.0
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.0
3941,0.0
3942,0.0
3943,0.0
3944,0.0
3945,0.0
3946,0.0
3947,0.0
3948,0.0
3949,0.0
3950,0.0
3951,0.0
3952,0.0
3953,0.0
3954,0.0
3955,0.0
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.0
3964,0.0
3965,0.0
3966,5.895999999999999
3967,4.488999999999998
3968,3.4839999999999987
3969,1.4739999999999993
3970,0.0
3971,0.0
3972,0.0
3973,0.0
3974,0.0
3975,0.0
3976,0.0
3977,0.0
3978,0.0
3979,0.0
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.0
3988,0.0
3989,0.0
3990,3.751999999999999
3991,2.478999999999999
3992,1.6749999999999996
3993,0.937999999999999
3994,0.33499999999999996
3995,0.6029999999999989
3996,0.8039999999999994
3997,1.0720000000000007
3998,3.8189999999999986
3999,3.2829999999999986
4000,2.5460000000000003
4001,0.0
4002,0.0
4003,0.0
4004,0.0
4005,0.0
4006,0.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.0
4013,0.0
4014,6.699999999999998
4015,5.895999999999999
4016,5.024999999999999
4017,4.153999999999999
4018,3.4839999999999987
4019,3.0149999999999992
4020,2.478999999999999
4021,2.0770000000000004
4022,2.01
4023,1.8760000000000001
4024,1.6079999999999988
4025,0.0
4026,0.0
4027,0.0
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,0.0
4038,4.153999999999999
4039,3.751999999999999
4040,3.2829999999999986
4041,3.148999999999999
4042,3.6179999999999994
4043,3.751999999999999
4044,3.349999999999999
4045,3.0820000000000003
4046,3.6849999999999996
4047,3.8189999999999986
4048,4.3549999999999995
4049,0.0
4050,0.0
4051,0.0
4052,0.0
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.0
4061,0.0
4062,5.962999999999999
4063,5.828999999999999
4064,6.0299999999999985
4065,5.560999999999999
4066,5.560999999999999
4067,5.627999999999999
4068,5.560999999999999
4069,4.957999999999999
4070,4.6899999999999995
4071,4.556
4072,4.221
4073,0.0
4074,0.0
4075,0.0
4076,0.0
4077,0.0
4078,0.0
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,0.0
4084,0.0
4085,0.0
4086,0.0
4087,0.0
4088,0.0
4089,0.0
4090,0.0
4091,0.0
4092,0.0
4093,0.0
4094,0.0
4095,0.0
4096,0.0
4097,0.0
4098,0.0
4099,0.0
4100,0.0
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.0
4109,0.0
4110,0.0
4111,0.0
4112,0.0
4113,0.0
4114,0.0
4115,0.0
4116,0.0
4117,0.0
4118,0.0
4119,0.0
4120,0.0
4121,0.0
4122,0.0
4123,0.0
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.0
4132,0.0
4133,0.0
4134,3.551
4135,2.6799999999999997
4136,2.01
4137,1.6079999999999988
4138,1.2060000000000002
4139,0.6699999999999999
4140,0.937999999999999
4141,1.4070000000000007
4142,2.9479999999999986
4143,2.8810000000000002
4144,2.478999999999999
4145,0.0
4146,0.0
4147,0.0
4148,0.0
4149,0.0
4150,0.0
4151,0.0
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,0.0
4157,0.0
4158,4.756999999999999
4159,4.6899999999999995
4160,4.421999999999999
4161,3.6179999999999994
4162,3.6179999999999994
4163,3.551
4164,2.01
4165,2.1439999999999992
4166,1.6079999999999988
4167,2.3449999999999998
4168,2.211
4169,0.0
4170,0.0
4171,0.0
4172,0.0
4173,0.0
4174,0.0
4175,0.0
4176,0.0
4177,0.0
4178,0.0
4179,0.0
4180,0.0
4181,0.0
4182,6.096999999999999
4183,5.627999999999999
4184,5.226
4185,4.957999999999999
4186,4.3549999999999995
4187,3.4839999999999987
4188,3.8189999999999986
4189,4.421999999999999
4190,3.0820000000000003
4191,2.8810000000000002
4192,3.4169999999999994
4193,0.0
4194,0.0
4195,0.0
4196,0.0
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,6.0299999999999985
4207,5.493999999999998
4208,4.823999999999999
4209,4.6899999999999995
4210,4.756999999999999
4211,5.024999999999999
4212,5.493999999999998
4213,5.560999999999999
4214,5.426999999999999
4215,5.091999999999999
4216,5.024999999999999
4217,0.0
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4226,0.0
4227,0.0
4228,0.0
4229,0.0
4230,2.9479999999999986
4231,2.9479999999999986
4232,2.4120000000000004
4233,2.0770000000000004
4234,1.4070000000000007
4235,0.7370000000000009
4236,0.0
4237,0.0
4238,0.0
4239,0.0
4240,0.0
4241,0.0
4242,0.0
4243,0.0
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,0.0
4255,0.0
4256,0.0
4257,0.0
4258,0.0
4259,0.0
4260,0.0
4261,0.0
4262,0.0
4263,0.0
4264,0.0
4265,0.0
4266,0.0
4267,0.0
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.0
4277,0.0
4278,0.0
4279,0.0
4280,0.0
4281,0.0
4282,0.0
4283,0.0
4284,0.0
4285,0.0
4286,0.0
4287,0.0
4288,0.0
4289,0.0
4290,0.0
4291,0.0
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,0.0
4300,0.0
4301,0.0
4302,3.4169999999999994
4303,3.4839999999999987
4304,3.349999999999999
4305,3.148999999999999
4306,2.6799999999999997
4307,1.8089999999999993
4308,1.4070000000000007
4309,1.4739999999999993
4310,1.7420000000000007
4311,0.40200000000000086
4312,0.33499999999999996
4313,0.0
4314,0.0
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,0.0
4324,0.0
4325,0.0
4326,4.421999999999999
4327,3.9529999999999994
4328,3.2829999999999986
4329,2.6799999999999997
4330,1.9429999999999987
4331,1.6749999999999996
4332,0.937999999999999
4333,0.5360000000000004
4334,0.1339999999999995
4335,0.0
4336,0.0
4337,0.0
4338,0.0
4339,0.0
4340,0.0
4341,0.0
4342,0.0
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.0
4349,0.0
4350,4.556
4351,3.551
4352,2.478999999999999
4353,1.7420000000000007
4354,0.8710000000000003
4355,0.6699999999999999
4356,0.06700000000000093
4357,0.0
4358,0.0
4359,0.0
4360,0.0
4361,0.0
4362,0.0
4363,0.0
4364,0.0
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.0
4373,0.0
4374,5.226
4375,3.148999999999999
4376,1.4070000000000007
4377,0.0
4378,0.0
4379,0.0
4380,0.0
4381,0.0
4382,0.0
4383,0.0
4384,0.0
4385,0.0
4386,0.0
4387,0.0
4388,0.0
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.0
4397,0.0
4398,1.2060000000000002
4399,0.0
4400,0.0
4401,0.0
4402,0.0
4403,0.0
4404,0.0
4405,0.0
4406,0.0
4407,0.0
4408,0.0
4409,0.0
4410,0.0
4411,0.0
4412,0.0
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.0
4421,0.0
4422,0.0
4423,0.0
4424,0.0
4425,0.0
4426,0.0
4427,0.0
4428,0.0
4429,0.0
4430,0.0
4431,0.0
4432,0.0
4433,0.0
4434,0.0
4435,0.0
4436,0.0
4437,0.0
4438,0.0
4439,0.0
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.0
4446,0.0
4447,0.0
4448,0.0
4449,0.0
4450,0.0
4451,0.0
4452,0.0
4453,0.0
4454,0.0
4455,0.0
4456,0.0
4457,0.0
4458,0.0
4459,0.0
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.0
4469,0.0
4470,7.168999999999999
4471,4.6899999999999995
4472,3.4169999999999994
4473,2.478999999999999
4474,1.2060000000000002
4475,0.33499999999999996
4476,0.0
4477,0.0
4478,0.0
4479,0.0
4480,0.0
4481,0.0
4482,0.0
4483,0.0
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,0.0
4492,0.0
4493,0.0
4494,2.7470000000000003
4495,2.3449999999999998
4496,1.4739999999999993
4497,1.2729999999999988
4498,0.40200000000000086
4499,0.0
4500,0.0
4501,0.0
4502,0.0
4503,0.0
4504,0.0
4505,0.0
4506,0.0
4507,0.0
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.0
4518,4.02
4519,3.551
4520,3.148999999999999
4521,4.221
4522,4.221
4523,3.2159999999999997
4524,2.1439999999999992
4525,2.478999999999999
4526,2.01
4527,1.6079999999999988
4528,2.211
4529,0.0
4530,0.0
4531,0.0
4532,0.0
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.0
4541,0.0
4542,4.086999999999999
4543,3.8859999999999997
4544,3.4839999999999987
4545,3.0820000000000003
4546,2.5460000000000003
4547,1.8089999999999993
4548,1.8089999999999993
4549,1.8760000000000001
4550,1.5410000000000001
4551,3.2159999999999997
4552,3.148999999999999
4553,0.0
4554,0.0
4555,0.0
4556,0.0
4557,0.0
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,0.0
4565,0.0
4566,6.297999999999999
4567,5.426999999999999
4568,4.556
4569,3.8189999999999986
4570,2.8810000000000002
4571,2.211
4572,2.211
4573,1.8760000000000001
4574,1.6749999999999996
4575,1.6079999999999988
4576,1.4070000000000007
4577,0.0
4578,0.0
4579,0.0
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,0.0
4590,0.0
4591,0.0
4592,0.0
4593,0.0
4594,0.0
4595,0.0
4596,0.0
4597,0.0
4598,0.0
4599,0.0
4600,0.0
4601,0.0
4602,0.0
4603,0.0
4604,0.0
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,0.0
4616,0.0
4617,0.0
4618,0.0
4619,0.0
4620,0.0
4621,0.0
4622,0.0
4623,0.0
4624,0.0
4625,0.0
4626,0.0
4627,0.0
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,0.0
4638,4.02
4639,3.751999999999999
4640,3.4839999999999987
4641,3.2829999999999986
4642,3.0820000000000003
4643,2.7470000000000003
4644,2.478999999999999
4645,2.478999999999999
4646,1.7420000000000007
4647,2.0770000000000004
4648,2.8139999999999987
4649,0.0
4650,0.0
4651,0.0
4652,0.0
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,6.699999999999998
4663,5.493999999999998
4664,4.421999999999999
4665,3.2829999999999986
4666,2.6799999999999997
4667,2.5460000000000003
4668,2.4120000000000004
4669,2.3449999999999998
4670,1.5410000000000001
4671,1.1389999999999993
4672,1.4739999999999993
4673,0.0
4674,0.0
4675,0.0
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.0
4685,0.0
4686,6.632999999999999
4687,5.627999999999999
4688,4.890999999999999
4689,3.751999999999999
4690,3.349999999999999
4691,3.0149999999999992
4692,1.4070000000000007
4693,1.3399999999999999
4694,1.2060000000000002
4695,1.4070000000000007
4696,1.3399999999999999
4697,0.0
4698,0.0
4699,0.0
4700,0.0
4701,0.0
4702,0.0
4703,0.0
4704,0.0
4705,0.0
4706,0.0
4707,0.0
4708,0.0
4709,0.0
4710,3.8189999999999986
4711,3.4169999999999994
4712,3.0820000000000003
4713,2.1439999999999992
4714,1.7420000000000007
4715,1.6749999999999996
4716,1.4739999999999993
4717,1.005
4718,0.6699999999999999
4719,0.6699999999999999
4720,1.0720000000000007
4721,0.0
4722,0.0
4723,0.0
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.0
4731,0.0
4732,0.0
4733,0.0
4734,2.478999999999999
4735,2.3449999999999998
4736,2.6129999999999987
4737,2.8139999999999987
4738,2.7470000000000003
4739,1.8760000000000001
4740,1.4070000000000007
4741,1.005
4742,0.40200000000000086
4743,0.0
4744,0.0
4745,0.0
4746,0.0
4747,0.0
4748,0.0
4749,0.0
4750,0.0
4751,0.0
4752,0.0
4753,0.0
4754,0.0
4755,0.0
4756,0.0
4757,0.0
4758,0.0
4759,0.0
4760,0.0
4761,0.0
4762,0.0
4763,0.0
4764,0.0
4765,0.0
4766,0.0
4767,0.0
4768,0.0
4769,0.0
4770,0.0
4771,0.0
4772,0.0
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,0.0
4782,0.0
4783,0.0
4784,0.0
4785,0.0
4786,0.0
4787,0.0
4788,0.0
4789,0.0
4790,0.0
4791,0.0
4792,0.0
4793,0.0
4794,0.0
4795,0.0
4796,0.0
4797,0.0
4798,0.0
4799,0.0
4800,0.0
4801,0.0
4802,0.0
4803,0.0
4804,0.0
4805,0.0
4806,3.9529999999999994
4807,3.6849999999999996
4808,3.2829999999999986
4809,2.7470000000000003
4810,2.01
4811,1.2729999999999988
4812,0.8710000000000003
4813,0.267999999999999
4814,0.0
4815,0.0
4816,0.0
4817,0.0
4818,0.0
4819,0.0
4820,0.0
4821,0.0
4822,0.0
4823,0.0
4824,0.0
4825,0.0
4826,0.0
4827,0.0
4828,0.0
4829,0.0
4830,4.890999999999999
4831,3.8859999999999997
4832,3.2159999999999997
4833,2.5460000000000003
4834,3.0149999999999992
4835,3.0820000000000003
4836,3.0149999999999992
4837,3.0820000000000003
4838,3.148999999999999
4839,2.6129999999999987
4840,2.478999999999999
4841,0.0
4842,0.0
4843,0.0
4844,0.0
4845,0.0
4846,0.0
4847,0.0
4848,0.0
4849,0.0
4850,0.0
4851,0.0
4852,0.0
4853,0.0
4854,3.4839999999999987
4855,3.349999999999999
4856,2.478999999999999
4857,1.7420000000000007
4858,1.005
4859,0.0
4860,0.0
4861,0.0
4862,0.0
4863,0.0
4864,0.0
4865,0.0
4866,0.0
4867,0.0
4868,0.0
4869,0.0
4870,0.0
4871,0.0
4872,0.0
4873,0.0
4874,0.0
4875,0.0
4876,0.0
4877,0.0
4878,3.0149999999999992
4879,2.8139999999999987
4880,2.0770000000000004
4881,1.4070000000000007
4882,0.6029999999999989
4883,0.0
4884,0.0
4885,0.0
4886,0.0
4887,0.0
4888,0.0
4889,0.0
4890,0.0
4891,0.0
4892,0.0
4893,0.0
4894,0.0
4895,0.0
4896,0.0
4897,0.0
4898,0.0
4899,0.0
4900,0.0
4901,0.0
4902,1.8089999999999993
4903,0.937999999999999
4904,0.0
4905,0.0
4906,0.0
4907,0.0
4908,0.0
4909,0.0
4910,0.0
4911,0.0
4912,0.0
4913,0.0
4914,0.0
4915,0.0
4916,0.0
4917,0.0
4918,0.0
4919,0.0
4920,0.0
4921,0.0
4922,0.0
4923,0.0
4924,0.0
4925,0.0
4926,0.0
4927,0.0
4928,0.0
4929,0.0
4930,0.0
4931,0.0
4932,0.0
4933,0.0
4934,0.0
4935,0.0
4936,0.0
4937,0.0
4938,0.0
4939,0.0
4940,0.0
4941,0.0
4942,0.0
4943,0.0
4944,0.0
4945,0.0
4946,0.0
4947,0.0
4948,0.0
4949,0.0
4950,0.0
4951,0.0
4952,0.0
4953,0.0
4954,0.0
4955,0.0
4956,0.0
4957,0.0
4958,0.0
4959,0.0
4960,0.0
4961,0.0
4962,0.0
4963,0.0
4964,0.0
4965,0.0
4966,0.0
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,0.0
4973,0.0
4974,5.292999999999999
4975,4.957999999999999
4976,4.622999999999999
4977,4.488999999999998
4978,3.9529999999999994
4979,2.8139999999999987
4980,2.0770000000000004
4981,1.1389999999999993
4982,2.6129999999999987
4983,1.8089999999999993
4984,0.937999999999999
4985,0.0
4986,0.0
4987,0.0
4988,0.0
4989,0.0
4990,0.0
4991,0.0
4992,0.0
4993,0.0
4994,0.0
4995,0.0
4996,0.0
4997,0.0
4998,6.967999999999998
4999,6.231
5000,4.221
5001,3.0820000000000003
5002,2.211
5003,1.005
5004,0.937999999999999
5005,0.4689999999999995
5006,0.5360000000000004
5007,0.20100000000000043
5008,0.0
5009,0.0
5010,0.0
5011,0.0
5012,0.0
5013,0.0
5014,0.0
5015,0.0
5016,0.0
5017,0.0
5018,0.0
5019,0.0
5020,0.0
5021,0.0
5022,5.694999999999999
5023,4.3549999999999995
5024,3.4169999999999994
5025,2.0770000000000004
5026,1.2060000000000002
5027,0.6699999999999999
5028,0.33499999999999996
5029,0.0
5030,0.0
5031,0.0
5032,0.0
5033,0.0
5034,0.0
5035,0.0
5036,0.0
5037,0.0
5038,0.0
5039,0.0
5040,0.0
5041,0.0
5042,0.0
5043,0.0
5044,0.0
5045,0.0
5046,5.091999999999999
5047,3.6849999999999996
5048,1.9429999999999987
5049,0.5360000000000004
5050,0.0
5051,0.0
5052,0.0
5053,0.0
5054,0.0
5055,0.0
5056,0.0
5057,0.0
5058,0.0
5059,0.0
5060,0.0
5061,0.0
5062,0.0
5063,0.0
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.0
5069,0.0
5070,3.4169999999999994
5071,2.211
5072,0.937999999999999
5073,0.0
5074,0.0
5075,0.0
5076,0.0
5077,0.0
5078,0.0
5079,0.0
5080,0.0
5081,0.0
5082,0.0
5083,0.0
5084,0.0
5085,0.0
5086,0.0
5087,0.0
5088,0.0
5089,0.0
5090,0.0
5091,0.0
5092,0.0
5093,0.0
5094,0.0
5095,0.0
5096,0.0
5097,0.0
5098,0.0
5099,0.0
5100,0.0
5101,0.0
5102,0.0
5103,0.0
5104,0.0
5105,0.0
5106,0.0
5107,0.0
5108,0.0
5109,0.0
5110,0.0
5111,0.0
5112,0.0
5113,0.0
5114,0.0
5115,0.0
5116,0.0
5117,0.0
5118,0.0
5119,0.0
5120,0.0
5121,0.0
5122,0.0
5123,0.0
5124,0.0
5125,0.0
5126,0.0
5127,0.0
5128,0.0
5129,0.0
5130,0.0
5131,0.0
5132,0.0
5133,0.0
5134,0.0
5135,0.0
5136,0.0
5137,0.0
5138,0.0
5139,0.0
5140,0.0
5141,0.0
5142,4.556
5143,4.221
5144,2.5460000000000003
5145,1.4739999999999993
5146,0.0
5147,0.0
5148,0.0
5149,0.0
5150,0.0
5151,0.0
5152,0.0
5153,0.0
5154,0.0
5155,0.0
5156,0.0
5157,0.0
5158,0.0
5159,0.0
5160,0.0
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,0.0
5166,2.2779999999999987
5167,2.1439999999999992
5168,2.1439999999999992
5169,2.01
5170,1.6079999999999988
5171,0.8039999999999994
5172,0.0
5173,0.0
5174,0.0
5175,0.0
5176,1.3399999999999999
5177,0.0
5178,0.0
5179,0.0
5180,0.0
5181,0.0
5182,0.0
5183,0.0
5184,0.0
5185,0.0
5186,0.0
5187,0.0
5188,0.0
5189,0.0
5190,3.6179999999999994
5191,3.4839999999999987
5192,2.8810000000000002
5193,2.211
5194,1.6749999999999996
5195,1.6749999999999996
5196,1.005
5197,0.6029999999999989
5198,0.1339999999999995
5199,0.40200000000000086
5200,0.1339999999999995
5201,0.0
5202,0.0
5203,0.0
5204,0.0
5205,0.0
5206,0.0
5207,0.0
5208,0.0
5209,0.0
5210,0.0
5211,0.0
5212,0.0
5213,0.0
5214,3.9529999999999994
5215,3.6849999999999996
5216,3.0820000000000003
5217,2.3449999999999998
5218,1.6079999999999988
5219,1.005
5220,0.20100000000000043
5221,0.06700000000000093
5222,0.0
5223,0.0
5224,0.06700000000000093
5225,0.0
5226,0.0
5227,0.0
5228,0.0
5229,0.0
5230,0.0
5231,0.0
5232,0.0
5233,0.0
5234,0.0
5235,0.0
5236,0.0
5237,0.0
5238,2.6799999999999997
5239,2.478999999999999
5240,1.9429999999999987
5241,0.937999999999999
5242,0.0
5243,0.0
5244,0.0
5245,0.0
5246,0.0
5247,0.0
5248,0.0
5249,0.0
5250,0.0
5251,0.0
5252,0.0
5253,0.0
5254,0.0
5255,0.0
5256,0.0
5257,0.0
5258,0.0
5259,0.0
5260,0.0
5261,0.0
5262,0.0
